,hour,wind_dir,current_dir,wind_speed,current_speed,wave_height,water_temp,tide_height,dif_tide_height,tide_variation,cluster
779,0.7916666666666666,0.6447222222222222,0.11069444444444444,0.5188679245283019,0.4329649207111965,0.5669014084507042,0.553982883475971,0.2733333333333333,0.04219409282700422,0.1582045621780721,16
796,0.5,0.6441666666666667,0.5316666666666667,0.5660377358490567,0.13455069678039405,0.25,0.5770243581303489,0.3466666666666667,0.0590717299578059,0.3083149374540103,18
801,0.7083333333333334,0.6105555555555556,0.4854166666666666,0.2641509433962264,0.2003844305622297,0.15492957746478875,0.5875576036866359,0.5866666666666668,0.050632911392405056,0.2958057395143488,2
822,0.5833333333333334,0.5155555555555555,0.4740277777777778,0.4528301886792453,0.11869293608841902,0.24647887323943665,0.6053324555628703,0.4,0.07172995780590717,0.3487858719646799,18
823,0.625,0.5102777777777777,0.5394444444444444,0.5188679245283019,0.19173474291206152,0.2429577464788733,0.6063199473337724,0.5000000000000001,0.04641350210970464,0.14201618837380428,28
824,0.6666666666666666,0.5197222222222222,0.5548611111111111,0.4622641509433963,0.26285439692455553,0.24647887323943665,0.6069782751810404,0.5866666666666668,0.04641350210970464,0.1287711552612215,28
825,0.7083333333333334,0.5291666666666667,0.5476388888888889,0.14150943396226418,0.1710716001922153,0.2042253521126761,0.6198156682027649,0.6200000000000001,0.02953586497890295,0.11846946284032375,26
826,0.75,0.5533333333333333,0.4451388888888889,0.4245283018867925,0.138395002402691,0.19014084507042253,0.6142198815009876,0.6066666666666667,0.037974683544303785,0.18543046357615892,28
843,0.4583333333333333,0.5591666666666667,0.11180555555555556,0.4056603773584906,0.31475252282556465,0.19718309859154928,0.5957867017774852,0.19333333333333333,0.02109704641350211,0.10669610007358353,14
846,0.5833333333333334,0.5733333333333334,0.5311111111111111,0.3962264150943397,0.0797693416626622,0.14788732394366194,0.6474654377880185,0.30666666666666664,0.0590717299578059,0.14937454010301693,18
847,0.625,0.6097222222222223,0.5676388888888889,0.4905660377358491,0.2008649687650168,0.13732394366197184,0.6405529953917051,0.4,0.08016877637130801,0.3090507726269316,18
848,0.6666666666666666,0.6422222222222221,0.5608333333333333,0.3584905660377359,0.2849591542527631,0.12676056338028172,0.6398946675444372,0.5066666666666667,0.07594936708860757,0.2376747608535688,2
849,0.7083333333333334,0.6308333333333334,0.5672222222222222,0.19811320754716985,0.33877943296492075,0.11971830985915495,0.6507570770243583,0.6200000000000001,0.06329113924050632,0.16629874908020606,21
850,0.75,0.6813888888888889,0.5579166666666666,0.19811320754716985,0.3536761172513215,0.10563380281690143,0.6583278472679395,0.67,0.02953586497890295,0.05960264900662252,21
851,0.7916666666666666,0.6652777777777777,0.5184722222222222,0.169811320754717,0.2484382508409419,0.11267605633802814,0.621461487820935,0.6733333333333335,0.025316455696202528,0.11258278145695363,21
867,0.4583333333333333,0.6733333333333333,0.1411111111111111,0.15094339622641512,0.3008169149447381,0.09154929577464788,0.6221198156682026,0.22,0.08016877637130801,0.4282560706401766,4
872,0.6666666666666666,0.7899999999999999,0.3780555555555555,0.17924528301886794,0.03748197981739549,0.08450704225352113,0.7442396313364055,0.4233333333333333,0.08860759493670885,0.43340691685062543,27
873,0.7083333333333334,0.8002777777777779,0.54625,0.2169811320754717,0.23402210475732824,0.08098591549295775,0.7472021066491115,0.5566666666666668,0.09282700421940927,0.2509197939661516,21
874,0.75,0.8283333333333333,0.5494444444444445,0.4433962264150944,0.4276790004805383,0.09154929577464788,0.6998025016458198,0.6666666666666667,0.0590717299578059,0.18984547461368653,13
892,0.5,0.9969444444444444,0.11888888888888888,0.16037735849056606,0.31859682844786164,0.06338028169014086,0.6155365371955235,0.2066666666666667,0.08016877637130801,0.2097130242825607,24
894,0.5833333333333334,0.7563888888888889,0.06666666666666668,0.1037735849056604,0.29072561268620856,0.073943661971831,0.629032258064516,0.09333333333333337,0.02953586497890295,0.2384105960264901,25
895,0.625,0.8341666666666667,0.0525,0.2924528301886793,0.14127823161941375,0.08098591549295775,0.6458196181698488,0.16,0.08438818565400844,0.19205298013245034,25
897,0.7083333333333334,0.8555555555555555,0.5893055555555555,0.22641509433962265,0.2282556463238828,0.0704225352112676,0.6678736010533246,0.4500000000000001,0.09282700421940927,0.4760853568800589,17
898,0.75,0.8333333333333334,0.5630555555555555,0.2735849056603773,0.3930802498798655,0.0528169014084507,0.6517445687952601,0.6000000000000001,0.10548523206751054,0.3811626195732156,17
918,0.5833333333333334,0.8752777777777778,0.05930555555555556,0.05660377358490566,0.3527150408457473,0.056338028169014086,0.6132323897300858,0.07666666666666666,0.033755274261603366,0.21707137601177334,25
921,0.7083333333333334,0.8197222222222222,0.5361111111111111,0.3113207547169811,0.0667948101874099,0.06338028169014086,0.6366030283080975,0.3200000000000001,0.10970464135021096,0.5894039735099338,17
922,0.75,0.9711111111111111,0.57,0.169811320754717,0.3378183565593465,0.0528169014084507,0.6359447004608294,0.4833333333333334,0.0970464135021097,0.5261221486387049,17
943,0.625,0.7269444444444444,0.05833333333333333,0.12264150943396228,0.34646804420951466,0.10211267605633803,0.6379196840026333,0.040000000000000015,0.025316455696202528,0.05886681383370125,9
944,0.6666666666666666,0.7172222222222222,0.044027777777777784,0.15094339622641512,0.2936088419029313,0.1302816901408451,0.6543778801843319,0.08000000000000003,0.07172995780590717,0.1949963208241354,25
964,0.5,0.7694444444444445,0.4926388888888889,0.07547169811320756,0.3109082172032677,0.056338028169014086,0.5941408821593155,0.5066666666666667,0.1139240506329114,0.47093451066960995,17
965,0.5416666666666666,0.6797222222222222,0.23472222222222225,0.24528301886792456,0.19750120134550694,0.06338028169014086,0.5938117182356812,0.3466666666666667,0.10970464135021096,0.6188373804267844,35
969,0.7083333333333334,0.8261111111111109,0.07888888888888887,0.14150943396226418,0.1941374339259971,0.09154929577464788,0.6596445029624753,0.12666666666666668,0.08860759493670885,0.3002207505518764,25
970,0.75,0.950277777777778,0.6513888888888889,0.22641509433962265,0.04997597308986065,0.10563380281690143,0.6675444371296906,0.28,0.10126582278481013,0.329654157468727,17
988,0.5,0.6325,0.5355555555555556,0.33018867924528306,0.5050456511292648,0.049295774647887335,0.597103357472021,0.5800000000000001,0.08438818565400844,0.3318616629874908,34
990,0.5833333333333334,0.6261111111111112,0.1523611111111111,0.2641509433962264,0.2897645362806343,0.07746478873239437,0.5938117182356812,0.28666666666666674,0.10548523206751054,0.29654157468727005,14
991,0.625,0.6266666666666667,0.09097222222222222,0.28301886792452835,0.4550696780394042,0.06338028169014086,0.5911784068466097,0.12333333333333335,0.06329113924050632,0.3752759381898455,4
992,0.6666666666666666,0.6786111111111112,0.07902777777777778,0.17924528301886794,0.4805382027871216,0.07746478873239437,0.6895984200131666,0.05666666666666668,0.037974683544303785,0.06107431935246505,9
993,0.7083333333333334,0.7241666666666666,0.08777777777777779,0.14150943396226418,0.3522345026429601,0.06338028169014086,0.6701777485187623,0.08000000000000003,0.050632911392405056,0.11846946284032375,9
994,0.75,0.9461111111111112,0.105,0.17924528301886794,0.18981259010091306,0.049295774647887335,0.6366030283080975,0.18666666666666668,0.08860759493670885,0.4451802796173657,8
1018,0.75,0.8469444444444444,0.07736111111111113,0.15094339622641512,0.2474771744353676,0.07746478873239437,0.6721527320605662,0.16333333333333336,0.07594936708860757,0.15967623252391466,25
1019,0.7916666666666666,0.8516666666666667,0.18902777777777774,0.2641509433962264,0.09178279673234024,0.056338028169014086,0.6425279789335091,0.2833333333333333,0.09282700421940927,0.5459896983075792,8
1035,0.4583333333333333,0.7783333333333333,0.5708333333333333,0.0660377358490566,0.4992791926958194,0.028169014084507032,0.6280447662936142,0.68,0.02953586497890295,0.16997792494481234,34
1039,0.625,0.7541666666666667,0.1711111111111111,0.16037735849056606,0.2873618452666987,0.049295774647887335,0.6026991441737986,0.32666666666666666,0.08860759493670885,0.3178807947019868,23
1040,0.6666666666666666,0.7863888888888889,0.13041666666666668,0.19811320754716985,0.4050937049495435,0.056338028169014086,0.6869651086240949,0.20000000000000004,0.07594936708860757,0.37380426784400295,4
1041,0.7083333333333334,0.8619444444444445,0.09416666666666666,0.22641509433962265,0.4185487746275829,0.056338028169014086,0.6876234364713627,0.14,0.016877637130801686,0.05886681383370125,9
1064,0.6666666666666666,0.8961111111111112,0.15875,0.3490566037735849,0.3085055261893321,0.12676056338028172,0.6244239631336406,0.3033333333333333,0.07172995780590717,0.2317880794701987,23
1065,0.7083333333333334,0.8861111111111111,0.13652777777777778,0.3679245283018868,0.3291686689091783,0.15492957746478875,0.6770901909150757,0.2066666666666667,0.04641350210970464,0.2391464311994113,25
1089,0.7083333333333334,0.6327777777777778,0.14222222222222222,0.2358490566037736,0.31475252282556465,0.06338028169014086,0.7070441079657671,0.34,0.04219409282700422,0.19426048565121407,14
1090,0.75,0.0,0.105,0.03773584905660378,0.3022585295530995,0.056338028169014086,0.6527320605661621,0.30000000000000004,0.02109704641350211,0.036055923473142015,15
1138,0.75,0.9044444444444444,0.3136111111111111,0.33018867924528306,0.1672272945699183,0.15492957746478875,0.6984858459512837,0.4466666666666668,0.04641350210970464,0.11479028697571746,27
1157,0.5416666666666666,0.8111111111111111,0.5848611111111112,0.1037735849056604,0.16290245074483425,0.06338028169014086,0.7100065832784728,0.4866666666666667,0.037974683544303785,0.08020603384841796,21
1182,0.5833333333333334,0.7138888888888889,0.5745833333333333,0.2169811320754717,0.14992791926958196,0.08450704225352113,0.6915734035549705,0.4600000000000001,0.033755274261603366,0.07211184694628403,21
1183,0.625,0.7033333333333333,0.5731944444444445,0.2735849056603773,0.22104757328207594,0.059859154929577475,0.7340355497037527,0.5133333333333334,0.04219409282700422,0.20235467255334805,21
1184,0.6666666666666666,0.73,0.5723611111111111,0.22641509433962265,0.2811148486304661,0.08450704225352113,0.7369980250164583,0.56,0.025316455696202528,0.09713024282560706,21
1186,0.75,0.8052777777777778,0.5011111111111112,0.19811320754716985,0.2138395002402691,0.06338028169014086,0.7215273206056616,0.6066666666666667,0.025316455696202528,0.07137601177336278,21
1205,0.5416666666666666,0.6963888888888888,0.36375,0.17924528301886794,0.029793368572801536,0.06338028169014086,0.784726793943384,0.34,0.037974683544303785,0.07358351729212656,27
1207,0.625,0.7788888888888889,0.5898611111111111,0.169811320754717,0.1878904372897645,0.07746478873239437,0.7820934825543122,0.4633333333333334,0.05485232067510548,0.14422369389256806,21
1209,0.7083333333333334,0.7977777777777777,0.5854166666666667,0.169811320754717,0.2984142239308025,0.073943661971831,0.7597103357472021,0.6266666666666667,0.050632911392405056,0.18690213392200147,21
1232,0.6666666666666666,0.8397222222222223,0.5559722222222222,0.4905660377358491,0.20663142719846228,0.16549295774647887,0.7333772218564847,0.5233333333333334,0.08016877637130801,0.17880794701986755,13
1278,0.5833333333333334,0.7033333333333333,0.04944444444444445,0.19811320754716985,0.3402210475732821,0.0704225352112676,0.6682027649769586,0.16666666666666666,0.008438818565400843,0.032376747608535685,9
1302,0.5833333333333334,0.6966666666666667,0.05958333333333333,0.2735849056603773,0.41086016338298903,0.056338028169014086,0.6556945358788677,0.14,0.04219409282700422,0.10228108903605593,9
1303,0.625,0.6755555555555556,0.033472222222222216,0.24528301886792456,0.3296492071119654,0.03873239436619719,0.6701777485187623,0.12666666666666668,0.050632911392405056,0.2803532008830022,4
1326,0.5833333333333334,0.7052777777777778,0.08902777777777778,0.169811320754717,0.4392119173474292,0.06690140845070422,0.6441737985516787,0.16666666666666666,0.08438818565400844,0.2796173657100809,4
1328,0.6666666666666666,0.8466666666666667,0.03791666666666667,0.18867924528301888,0.35703988467083136,0.09154929577464788,0.6856484529295588,0.1,0.05485232067510548,0.24503311258278146,25
1329,0.7083333333333334,0.7936111111111109,0.02333333333333333,0.09433962264150944,0.17299375300336378,0.09507042253521128,0.7109940750493746,0.21,0.0970464135021097,0.4466519499632082,8
1350,0.5833333333333334,0.7494444444444445,0.12458333333333335,0.169811320754717,0.3935607880826526,0.07746478873239437,0.6441737985516787,0.2733333333333333,0.10548523206751054,0.5577630610743194,35
1351,0.625,0.7536111111111111,0.08708333333333332,0.16037735849056606,0.5939452186448824,0.08450704225352113,0.6807109940750493,0.11666666666666667,0.07594936708860757,0.3679175864606328,4
1352,0.6666666666666666,0.8138888888888889,0.0626388888888889,0.0660377358490566,0.5439692455550217,0.09859154929577467,0.6978275181040159,0.08666666666666667,0.012658227848101264,0.028697571743929364,9
1353,0.7083333333333334,0.8958333333333334,0.04930555555555555,0.2547169811320755,0.3901970206631428,0.10211267605633803,0.6461487820934826,0.14333333333333334,0.07172995780590717,0.2913907284768212,25
1375,0.625,0.8552777777777777,0.10916666666666666,0.22641509433962265,0.4632388274867853,0.059859154929577475,0.6464779460171166,0.24,0.1139240506329114,0.2729948491537896,25
1544,0.6666666666666666,0.8386111111111111,0.2370833333333333,0.30188679245283023,0.0667948101874099,0.12676056338028172,0.2653061224489797,0.23,0.12236286919831225,0.423841059602649,23
1545,0.7083333333333334,0.8641666666666667,0.5666666666666667,0.12264150943396228,0.2936088419029313,0.11267605633802814,0.27188940092165903,0.41333333333333344,0.12236286919831225,0.5077262693156733,33
1555,0.75,0.924722222222222,0.4259722222222222,0.0849056603773585,0.07928880345987507,0.042253521126760576,0.2373271889400921,0.3200000000000001,0.13924050632911392,0.2722590139808683,33
1647,0.5833333333333334,0.7811111111111111,0.5334722222222222,0.16037735849056606,0.4257568476693897,0.06690140845070422,0.2090190915075707,0.56,0.06751054852320675,0.17292126563649746,11
1651,0.75,0.8005555555555556,0.1165277777777778,0.2075471698113208,0.3680922633349351,0.13380281690140847,0.29921000658327856,0.18000000000000002,0.04641350210970464,0.10007358351729212,3
1695,0.5833333333333334,0.4847222222222222,0.5720833333333333,0.28301886792452835,0.3935607880826526,0.09154929577464788,0.250164581961817,0.54,0.050632911392405056,0.1545253863134658,20
1697,0.6666666666666666,0.5069444444444444,0.4798611111111111,0.33018867924528306,0.2590100913022585,0.13380281690140847,0.2577353522053982,0.56,0.0590717299578059,0.1479028697571744,20
1698,0.7083333333333334,0.5219444444444444,0.4576388888888889,0.24528301886792456,0.09754925516578568,0.16549295774647887,0.2432521395655036,0.5066666666666667,0.09282700421940927,0.2185430463576159,29
1699,0.75,0.5449999999999999,0.1919444444444444,0.2641509433962264,0.1941374339259971,0.1830985915492958,0.2656352863726135,0.42,0.08438818565400844,0.18322295805739516,29
1719,0.5833333333333334,0.5088888888888888,0.4716666666666667,0.5566037735849058,0.037962518020182606,0.28873239436619724,0.2916392363396971,0.5133333333333334,0.050632911392405056,0.13980868285504047,29
1722,0.7083333333333334,0.5547222222222222,0.3825,0.6037735849056605,0.07496395963479098,0.471830985915493,0.2709019091507572,0.5466666666666667,0.025316455696202528,0.05224429727740986,7
1862,0.5416666666666666,0.5136111111111111,0.10513888888888888,0.5377358490566039,0.39644401729937534,0.6302816901408451,0.41540487162606987,0.18000000000000002,0.05485232067510548,0.15305371596762324,16
1961,0.6666666666666666,0.6947222222222222,0.1252777777777778,0.2547169811320755,0.481979817395483,0.19014084507042253,0.5286372613561554,0.13,0.07594936708860757,0.1714495952906549,22
1985,0.6666666666666666,0.5777777777777777,0.12402777777777778,0.18867924528301888,0.4497837578087458,0.15492957746478875,0.5200789993416723,0.18666666666666668,0.05485232067510548,0.2501839587932303,4
1986,0.7083333333333334,0.6680555555555555,0.10416666666666667,0.2641509433962264,0.43777030273906775,0.1619718309859155,0.5187623436471365,0.15333333333333335,0.025316455696202528,0.09565857247976453,22
2056,0.625,0.5294444444444444,0.4963888888888889,0.3113207547169811,0.1561749159058145,0.267605633802817,0.5200789993416723,0.5800000000000001,0.037974683544303785,0.08609271523178808,28
2060,0.7916666666666666,0.5125,0.09888888888888887,0.33018867924528306,0.4531475252282557,0.295774647887324,0.5095457537853854,0.19333333333333333,0.037974683544303785,0.06548933038999265,22
2083,0.75,0.5336111111111111,0.17194444444444446,0.3207547169811321,0.2282556463238828,0.4788732394366198,0.5055957867017775,0.3733333333333334,0.08438818565400844,0.3958793230316409,30
2084,0.7916666666666666,0.44833333333333336,0.09888888888888887,0.3207547169811321,0.35896203748197986,0.4366197183098591,0.500329163923634,0.28,0.07172995780590717,0.34363502575423105,30
2102,0.6666666666666666,0.5305555555555556,0.5497222222222222,0.15094339622641512,0.20951465641518505,0.2852112676056339,0.5187623436471365,0.6000000000000001,0.04219409282700422,0.08167770419426049,26
2159,0.7083333333333334,0.5572222222222222,0.8561111111111109,0.4056603773584906,0.05814512253724171,0.16901408450704228,0.6240947992100065,0.43333333333333335,0.10970464135021096,0.5459896983075792,1
2160,0.7916666666666666,0.5713888888888888,0.5511111111111111,0.3679245283018868,0.2993753003363768,0.14788732394366194,0.6129032258064517,0.7833333333333334,0.07594936708860757,0.3936718175128771,2
2173,0.7083333333333334,0.8622222222222221,0.5888888888888889,0.37735849056603776,0.6400768861124461,0.073943661971831,0.6813693219223174,0.12,0.07172995780590717,0.28108903605592345,34
2216,0.75,0.5680555555555555,0.10513888888888888,0.4245283018867925,0.4887073522345027,0.295774647887324,0.6046741277156025,0.18000000000000002,0.0590717299578059,0.282560706401766,22
2260,0.5833333333333334,0.6677777777777778,0.5355555555555556,0.3490566037735849,0.27006246996636235,0.049295774647887335,0.620803159973667,0.6200000000000001,0.033755274261603366,0.0986019131714496,21
2263,0.7083333333333334,0.6777777777777778,0.2905555555555556,0.2547169811320755,0.13791446419990389,0.08450704225352113,0.6254114549045424,0.4466666666666668,0.06751054852320675,0.2148638704930096,27
2264,0.75,0.7241666666666666,0.1868055555555556,0.12264150943396228,0.28447861604997604,0.10563380281690143,0.6405529953917051,0.3666666666666667,0.06329113924050632,0.22148638704930096,27
2282,0.5,0.4405555555555555,0.4743055555555555,0.2358490566037736,0.030754444978375782,0.15140845070422534,0.6385780118499012,0.5066666666666667,0.09282700421940927,0.1545253863134658,26
2285,0.625,0.15666666666666668,0.5538888888888889,0.05660377358490566,0.2359442575684767,0.14084507042253525,0.6221198156682026,0.6000000000000001,0.025316455696202528,0.0493009565857248,26
2287,0.7083333333333334,0.5252777777777777,0.3015277777777778,0.05660377358490566,0.15233061028351755,0.15845070422535212,0.6142198815009876,0.5700000000000001,0.07172995780590717,0.3193524650478293,36
2305,0.4583333333333333,0.14805555555555555,0.94,0.2169811320754717,0.09851033157135994,0.12676056338028172,0.5868992758393679,0.37,0.06329113924050632,0.15378955114054452,12
2307,0.5416666666666666,0.12972222222222224,0.5993055555555555,0.2075471698113208,0.03507928880345988,0.1443661971830986,0.5967741935483872,0.4800000000000001,0.07594936708860757,0.26490066225165565,12
2309,0.625,0.9538888888888888,0.5677777777777778,0.16037735849056606,0.2710235463719366,0.11619718309859155,0.6010533245556289,0.5733333333333334,0.0590717299578059,0.20014716703458424,13
2310,0.6666666666666666,0.9505555555555556,0.5665277777777777,0.169811320754717,0.25276309466602603,0.11971830985915495,0.6086240947992101,0.6133333333333334,0.037974683544303785,0.09786607799852833,13
2311,0.7083333333333334,0.9880555555555556,0.5705555555555556,0.14150943396226418,0.14560307544449785,0.15492957746478875,0.6168531928900594,0.6033333333333334,0.050632911392405056,0.20456217807211186,13
2312,0.75,0.8597222222222223,0.3688888888888889,0.11320754716981132,0.08409418548774628,0.12323943661971833,0.6119157340355499,0.5733333333333334,0.037974683544303785,0.18027961736571008,27
2330,0.5,0.6530555555555555,0.08680555555555555,0.2547169811320755,0.08073041806823644,0.1866197183098592,0.6474654377880185,0.3666666666666667,0.0590717299578059,0.21265636497424575,14
2333,0.625,0.7580555555555555,0.5845833333333333,0.14150943396226418,0.20759250360403653,0.17253521126760565,0.6573403554970374,0.5533333333333333,0.04219409282700422,0.11405445180279618,21
2335,0.7083333333333334,0.9208333333333332,0.54375,0.17924528301886794,0.22152811148486307,0.19014084507042253,0.6846609611586572,0.6266666666666667,0.02109704641350211,0.055923473142016185,13
