year,month,day,hour,wind_dir,current_dir,wind_speed,current_speed,wave_height,water_temp,tide_height,dif_tide_height,tide_variation,drifting,drifting_num,prediction,cluster,p(dist_s),p(s|pred),p(pred),p(pred|s),p(dist_s)*p(pred|s),p(pred|drifting),p(drifting),p(drifting|pred),p(drifting|pred)*(p(dist_s)*p(pred|s))
2016,6,20,0.5,0.007222222222222224,0.2638888888888889,0.1037735849056604,0.1513695338779433,0.08450704225352113,0.20144832126398948,0.35,0.10970464135021096,0.2479764532744665,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.5416666666666666,0.6283333333333333,0.11152777777777777,0.2075471698113208,0.3027390677558866,0.0704225352112676,0.2001316655694536,0.22,0.06751054852320675,0.2899190581309787,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.5833333333333334,0.6055555555555555,0.06486111111111112,0.15094339622641512,0.4305622296972609,0.0704225352112676,0.21823568136932206,0.14666666666666667,0.037974683544303785,0.1008094186902134,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.625,0.7369444444444445,0.045,0.14150943396226418,0.3978856319077367,0.0704225352112676,0.22185648452929566,0.11333333333333336,0.0590717299578059,0.2884473877851361,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.6666666666666666,0.0325,0.4886111111111111,0.09433962264150944,0.27582892839980777,0.056338028169014086,0.22086899275839375,0.20333333333333334,0.1181434599156118,0.2420897718910964,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.7083333333333334,0.9391666666666668,0.9011111111111112,0.12264150943396228,0.12061508889956753,0.056338028169014086,0.2732060566161949,0.33333333333333337,0.1139240506329114,0.6114790286975718,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.75,0.8225,0.7065277777777778,0.05660377358490566,0.13166746756367131,0.049295774647887335,0.292626728110599,0.5066666666666667,0.1350210970464135,0.4201618837380427,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.7916666666666666,0.5677777777777778,0.6125,0.169811320754717,0.2248918789043729,0.12676056338028172,0.27781435154707057,0.6866666666666668,0.12236286919831225,0.44591611479028703,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.8333333333333334,0.5808333333333333,0.5661111111111111,0.2641509433962264,0.42815953868332535,0.10915492957746477,0.2531270572745228,0.8,0.06329113924050632,0.17218543046357615,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.875,0.6466666666666667,0.5390277777777778,0.3113207547169811,0.4541086016338299,0.10211267605633803,0.2323897300855826,0.8533333333333334,0.0590717299578059,0.2060338484179544,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.9166666666666666,0.9686111111111112,0.5306944444444445,0.22641509433962265,0.4589139836617012,0.09859154929577467,0.20473996050032905,0.8133333333333335,0.10126582278481013,0.21780721118469465,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,0.9583333333333334,0.9511111111111109,0.4705555555555556,0.3207547169811321,0.2849591542527631,0.10563380281690143,0.20803159973666885,0.6766666666666667,0.08860759493670885,0.2722590139808683,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,20,1.0,0.026111111111111116,0.2151388888888889,0.2924528301886793,0.2042287361845267,0.09859154929577467,0.20572745227123115,0.5166666666666667,0.1350210970464135,0.3178807947019868,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.04166666666666666,0.021111111111111112,0.10263888888888888,0.2547169811320755,0.478616049975973,0.08450704225352113,0.2284397630019752,0.32666666666666666,0.10126582278481013,0.3855776306107432,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.08333333333333333,0.07333333333333332,0.06208333333333334,0.1320754716981132,0.5915425276309467,0.059859154929577475,0.22053982883475973,0.18666666666666668,0.10126582278481013,0.3686534216335541,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.125,0.03,0.05138888888888889,0.18867924528301888,0.5444497837578088,0.056338028169014086,0.2314022383146808,0.12,0.0590717299578059,0.2737306843267108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.16666666666666666,0.10694444444444444,0.021944444444444447,0.19811320754716985,0.4094185487746276,0.049295774647887335,0.20836076366030265,0.17333333333333334,0.09282700421940927,0.17292126563649746,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.20833333333333331,0.16055555555555553,0.9541666666666668,0.1320754716981132,0.2546852474771745,0.056338028169014086,0.20934825543120472,0.2633333333333333,0.10548523206751054,0.3348050036791759,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.25,0.9447222222222222,0.7745833333333334,0.0660377358490566,0.12061508889956753,0.10211267605633803,0.2106649111257406,0.4466666666666668,0.10126582278481013,0.5158204562178073,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.2916666666666667,0.0,0.66,0.02830188679245283,0.2455550216242192,0.09859154929577467,0.21724818959842,0.6133333333333334,0.10548523206751054,0.21780721118469465,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.3333333333333333,0.0061111111111111106,0.5936111111111111,0.15094339622641512,0.3786641037962518,0.11619718309859155,0.2254772876892692,0.7066666666666668,0.0590717299578059,0.4797645327446652,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.375,0.0,0.5672222222222222,0.03773584905660378,0.564632388274868,0.10563380281690143,0.2284397630019752,0.7466666666666667,0.037974683544303785,0.1670345842531273,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.4166666666666667,0.6827777777777778,0.5433333333333333,0.15094339622641512,0.4891878904372898,0.07746478873239437,0.21823568136932206,0.7200000000000001,0.050632911392405056,0.09050772626931568,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.4583333333333333,0.7602777777777777,0.5269444444444444,0.16037735849056606,0.4166266218164345,0.09859154929577467,0.21527320605661604,0.6466666666666667,0.08438818565400844,0.3053715967623252,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.5,0.8330555555555554,0.4843055555555555,0.18867924528301888,0.2378664103796252,0.11267605633802814,0.2248189598420012,0.4633333333333334,0.1139240506329114,0.506990434142752,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.5416666666666666,0.9652777777777778,0.19805555555555554,0.15094339622641512,0.17539644401729934,0.09507042253521128,0.21922317314022388,0.3133333333333333,0.10126582278481013,0.23252391464311994,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.5833333333333334,0.8402777777777778,0.11736111111111112,0.2075471698113208,0.39067755886592986,0.10563380281690143,0.2626728110599079,0.19333333333333333,0.08438818565400844,0.1515820456217807,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.625,0.9077777777777778,0.08208333333333334,0.0849056603773585,0.38731379144642,0.09859154929577467,0.26300197498354194,0.12666666666666668,0.04641350210970464,0.12214863870493008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.6666666666666666,0.7822222222222223,0.06166666666666666,0.1037735849056604,0.2676597789524268,0.10563380281690143,0.2699144173798553,0.14,0.06751054852320675,0.18101545253863136,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.7083333333333334,0.6411111111111112,0.03694444444444445,0.24528301886792456,0.15761653051417587,0.07746478873239437,0.2672811059907836,0.26,0.08438818565400844,0.2310522442972774,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.75,0.6277777777777778,0.6880555555555555,0.19811320754716985,0.14800576645843344,0.09859154929577467,0.2919684002633314,0.4066666666666667,0.08016877637130801,0.32818248712288445,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.7916666666666666,0.6436111111111111,0.5772222222222223,0.05660377358490566,0.3877943296492071,0.08450704225352113,0.2952600394996707,0.56,0.0970464135021097,0.2972774098601913,1,1,1,11,0.7662377881560354,0.015384615384615385,0.06148025537952235,0.00102251097232928,0.0007834865458028645,0.9813953488372092,0.05083944194845117,0.7385910356392759,0.0005786761392739767
2016,6,21,0.8333333333333334,0.0,0.5597222222222222,0.03773584905660378,0.5127342623738588,0.09154929577464788,0.2626728110599079,0.7133333333333334,0.09282700421940927,0.1927888153053716,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.875,0.08416666666666668,0.5599999999999999,0.0849056603773585,0.5031234983181164,0.07746478873239437,0.24884792626728114,0.8066666666666668,0.07172995780590717,0.423841059602649,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.9166666666666666,0.0,0.5463888888888888,0.009433962264150943,0.5112926477654974,0.08098591549295775,0.21691902567478616,0.8200000000000001,0.05485232067510548,0.15746872700515085,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,0.9583333333333334,0.1625,0.52,0.15094339622641512,0.4012493993272465,0.08450704225352113,0.21527320605661604,0.7600000000000001,0.07172995780590717,0.2111846946284032,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,21,1.0,0.4569444444444444,0.3755555555555555,0.15094339622641512,0.21864488226814036,0.09859154929577467,0.2165898617511519,0.6066666666666667,0.14345991561181434,0.8189845474613686,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,22,0.04166666666666666,0.5341666666666667,0.13833333333333336,0.1320754716981132,0.3330129745314753,0.09859154929577467,0.2139565503620804,0.41,0.15189873417721514,0.3451066961000736,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,22,0.08333333333333333,0.15083333333333332,0.07069444444444445,0.16037735849056606,0.5218644882268141,0.09859154929577467,0.20737327188940105,0.2566666666666667,0.10548523206751054,0.2332597498160412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,22,0.125,0.2716666666666667,0.05583333333333334,0.16037735849056606,0.6198942815953871,0.08450704225352113,0.21494404213298224,0.14,0.0590717299578059,0.1346578366445916,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
