hour,wind_dir,dif_tide_height,tide_variation,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.9583333333333334,0.13361111111111112,0.08936170212765958,0.3071748878923767,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
1.0,0.11722222222222226,0.1148936170212766,0.4917787742899851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.04166666666666666,0.09027777777777778,0.046808510638297884,0.234678624813154,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.08333333333333333,0.12694444444444444,0.017021276595744685,0.032137518684603884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.125,0.1463888888888889,0.05106382978723405,0.14125560538116594,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.16666666666666666,0.2222222222222222,0.0851063829787234,0.15769805680119586,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.20833333333333331,0.02861111111111111,0.11914893617021274,0.5642750373692077,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.25,0.1461111111111111,0.059574468085106386,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.2916666666666667,0.0,0.05531914893617021,0.10014947683109117,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.3333333333333333,0.4136111111111112,0.017021276595744685,0.04783258594917787,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.375,0.4747222222222222,0.06382978723404256,0.16143497757847536,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4166666666666667,0.6102777777777777,0.09361702127659577,0.4446935724962631,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4583333333333333,0.6186111111111111,0.06808510638297872,0.36696562032884905,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5,0.5883333333333334,0.08085106382978724,0.3587443946188341,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5416666666666666,0.6541666666666667,0.05106382978723405,0.11509715994020925,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5833333333333334,0.6733333333333333,0.029787234042553193,0.0687593423019432,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.625,0.6180555555555556,0.05106382978723405,0.19880418535127056,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.6666666666666666,0.6547222222222222,0.08085106382978724,0.42301943198804187,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.7083333333333334,0.6675,0.0723404255319149,0.2705530642750374,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.75,0.9844444444444445,0.09361702127659577,0.21898355754858,0,1,1,0.42641509433962266,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.01662750682330604
0.7916666666666666,0.7716666666666667,0.059574468085106386,0.2877428998505232,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.8333333333333334,0.6775,0.021276595744680854,0.06576980568011959,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.875,0.8038888888888889,0.029787234042553193,0.0695067264573991,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9166666666666666,0.6905555555555556,0.05531914893617021,0.2683109118086697,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9583333333333334,0.07583333333333334,0.09787234042553193,0.3034379671150972,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
1.0,0.5641666666666667,0.09361702127659577,0.4730941704035875,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.04166666666666666,0.0,0.0851063829787234,0.2017937219730942,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.08333333333333333,0.5775,0.029787234042553193,0.09118086696562032,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.125,0.5594444444444444,0.03404255319148936,0.09940209267563528,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.16666666666666666,0.5725,0.07659574468085106,0.2653213751868461,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.20833333333333331,0.32166666666666666,0.10638297872340426,0.5874439461883408,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.25,0.37,0.08936170212765958,0.39910313901345296,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.2916666666666667,0.3575,0.05531914893617021,0.2354260089686099,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.3333333333333333,0.4688888888888889,0.03404255319148936,0.08893871449925261,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.375,0.5902777777777778,0.025531914893617023,0.04334828101644245,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4166666666666667,0.5763888888888888,0.059574468085106386,0.26307922272047835,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4583333333333333,0.03388888888888888,0.0723404255319149,0.4125560538116592,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5,0.007222222222222224,0.1021276595744681,0.23617339312406574,0,1,2,0.5735849056603773,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.022366203868517863
0.5416666666666666,0.6283333333333333,0.059574468085106386,0.2787742899850523,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5833333333333334,0.6055555555555555,0.029787234042553193,0.08669656203288491,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.625,0.7369444444444445,0.05106382978723405,0.2772795216741405,0,1,1,0.42641509433962266,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.01662750682330604
0.6666666666666666,0.0325,0.11063829787234043,0.2301943198804185,0,1,2,0.5735849056603773,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.022366203868517863
0.7083333333333334,0.9391666666666668,0.10638297872340426,0.6053811659192825,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.75,0.8225,0.1276595744680851,0.4110612855007474,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.7916666666666666,0.5677777777777778,0.1148936170212766,0.4372197309417041,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.8333333333333334,0.5808333333333333,0.05531914893617021,0.15919282511210764,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.875,0.6466666666666667,0.05106382978723405,0.19357249626307926,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9166666666666666,0.9686111111111112,0.09361702127659577,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9583333333333334,0.9511111111111109,0.08085106382978724,0.2608370702541106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
1.0,0.026111111111111116,0.1276595744680851,0.3071748878923767,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.04166666666666666,0.021111111111111112,0.09361702127659577,0.3759342301943199,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.08333333333333333,0.07333333333333332,0.09361702127659577,0.3587443946188341,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.125,0.03,0.05106382978723405,0.2623318385650225,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.16666666666666666,0.10694444444444444,0.0851063829787234,0.15994020926756355,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.20833333333333331,0.16055555555555553,0.09787234042553193,0.3243647234678625,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.25,0.9447222222222222,0.09361702127659577,0.5082212257100149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.2916666666666667,0.0,0.09787234042553193,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.3333333333333333,0.0061111111111111106,0.05106382978723405,0.4715994020926757,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.375,0.0,0.029787234042553193,0.1539611360239163,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4166666666666667,0.6827777777777778,0.042553191489361715,0.07623318385650224,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4583333333333333,0.7602777777777777,0.07659574468085106,0.2944693572496263,0,1,1,0.42641509433962266,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.01662750682330604
0.5,0.8330555555555554,0.10638297872340426,0.4992526158445441,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5416666666666666,0.9652777777777778,0.09361702127659577,0.22047832585949176,0,1,1,0.42641509433962266,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.01662750682330604
0.5833333333333334,0.8402777777777778,0.07659574468085106,0.13826606875934233,0,1,1,0.42641509433962266,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.01662750682330604
0.625,0.9077777777777778,0.03829787234042553,0.10837070254110613,0,1,1,0.42641509433962266,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.01662750682330604
0.6666666666666666,0.7822222222222223,0.059574468085106386,0.1681614349775785,0,1,1,0.42641509433962266,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.01662750682330604
0.7083333333333334,0.6411111111111112,0.07659574468085106,0.21898355754858,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.75,0.6277777777777778,0.0723404255319149,0.3176382660687594,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.7916666666666666,0.6436111111111111,0.08936170212765958,0.2862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.8333333333333334,0.0,0.0851063829787234,0.18011958146487295,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.875,0.08416666666666668,0.06382978723404256,0.4147982062780269,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9166666666666666,0.0,0.046808510638297884,0.14424514200298955,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9583333333333334,0.1625,0.06382978723404256,0.19880418535127056,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
1.0,0.4569444444444444,0.13617021276595745,0.8161434977578476,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.04166666666666666,0.5341666666666667,0.14468085106382975,0.33482810164424515,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.08333333333333333,0.15083333333333332,0.09787234042553193,0.2212257100149477,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.125,0.2716666666666667,0.05106382978723405,0.1210762331838565,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.16666666666666666,0.14222222222222222,0.046808510638297884,0.1038863976083707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.20833333333333331,0.08555555555555555,0.06382978723404256,0.2698056801195815,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.25,0.16166666666666668,0.1148936170212766,0.5612855007473841,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.2916666666666667,0.12194444444444445,0.10638297872340426,0.4641255605381166,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.3333333333333333,0.09388888888888887,0.10638297872340426,0.7159940209267563,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.375,0.5025000000000001,0.042553191489361715,0.13751868460388642,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4166666666666667,0.9680555555555556,0.025531914893617023,0.12182361733931242,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4583333333333333,0.9455555555555556,0.06382978723404256,0.3692077727952168,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5,0.7138888888888889,0.11063829787234043,0.2705530642750374,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5416666666666666,0.7144444444444444,0.1276595744680851,0.3572496263079223,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5833333333333334,0.8316666666666666,0.12340425531914892,0.4043348281016443,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.625,0.7941666666666666,0.10638297872340426,0.4820627802690583,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.6666666666666666,0.8469444444444444,0.05106382978723405,0.17189835575485798,0,1,1,0.42641509433962266,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.01662750682330604
0.7083333333333334,0.9933333333333334,0.059574468085106386,0.22346786248131545,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.75,0.0019444444444444446,0.0851063829787234,0.336322869955157,0,1,2,0.5735849056603773,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.022366203868517863
0.7916666666666666,0.14833333333333332,0.07659574468085106,0.2002989536621824,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.8333333333333334,0.042222222222222223,0.13191489361702127,0.6614349775784754,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.875,0.11611111111111112,0.059574468085106386,0.19058295964125566,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9166666666666666,0.1622222222222222,0.03829787234042553,0.19805680119581467,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9583333333333334,0.07250000000000001,0.046808510638297884,0.059043348281016435,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
1.0,0.0,0.1021276595744681,0.33333333333333337,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.04166666666666666,0.20194444444444445,0.09361702127659577,0.22869955156950675,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.08333333333333333,0.25833333333333336,0.11063829787234043,0.6158445440956651,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.125,0.4866666666666666,0.07659574468085106,0.3325859491778774,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.16666666666666666,0.055277777777777766,0.03404255319148936,0.09118086696562032,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.20833333333333331,0.21166666666666667,0.059574468085106386,0.2488789237668161,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.25,0.13,0.06382978723404256,0.17862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.2916666666666667,0.38916666666666666,0.1021276595744681,0.2825112107623319,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.3333333333333333,0.4822222222222222,0.11063829787234043,0.41704035874439466,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.375,0.4727777777777778,0.07659574468085106,0.3871449925261585,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4166666666666667,0.5105555555555555,0.05106382978723405,0.11434977578475335,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4583333333333333,0.5661111111111111,0.042553191489361715,0.09267563527653214,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5,0.6197222222222222,0.0851063829787234,0.1853512705530643,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5416666666666666,0.6563888888888889,0.09361702127659577,0.40209267563527656,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5833333333333334,0.5941666666666667,0.10638297872340426,0.6442451420029895,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.625,0.6183333333333333,0.09787234042553193,0.3228699551569507,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.6666666666666666,0.5858333333333333,0.042553191489361715,0.18385650224215247,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.7083333333333334,0.6608333333333334,0.05531914893617021,0.22571001494768314,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.75,0.9394444444444444,0.09787234042553193,0.15620328849028406,0,1,1,0.42641509433962266,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.038993710691823905,0.01662750682330604
0.7916666666666666,0.012222222222222223,0.11914893617021274,0.3849028400597908,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.8333333333333334,0.08194444444444443,0.13191489361702127,0.4080717488789238,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.875,0.015277777777777776,0.10638297872340426,0.6449925261584454,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9166666666666666,0.0016666666666666663,0.0851063829787234,0.5082212257100149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.9583333333333334,0.9972222222222222,0.06808510638297872,0.19058295964125566,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
1.0,0.0775,0.0851063829787234,0.20254110612855009,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.04166666666666666,0.0,0.1021276595744681,0.6225710014947683,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.08333333333333333,0.10527777777777778,0.13191489361702127,0.6061285500747384,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.125,0.14416666666666667,0.09361702127659577,0.3886397608370703,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.16666666666666666,0.21888888888888888,0.0723404255319149,0.4932735426008969,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.20833333333333331,0.07166666666666667,0.0723404255319149,0.2541106128550075,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.25,0.19722222222222224,0.08085106382978724,0.2653213751868461,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.2916666666666667,0.13416666666666666,0.09361702127659577,0.3041853512705531,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.3333333333333333,0.06472222222222222,0.09361702127659577,0.44170403587443946,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.375,0.0636111111111111,0.1276595744680851,0.5067264573991032,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4166666666666667,0.07472222222222223,0.10638297872340426,0.2376681614349776,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.4583333333333333,0.06111111111111111,0.15319148936170213,0.21674140508221226,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
0.5,0.04611111111111112,0.20425531914893616,0.3385650224215247,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.18212157330154946,0.0,0.0
