hour,wave_height,dif_tide_height,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.625,0.2844574783072041,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.6666666666666666,0.2404692085021629,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7083333333333334,0.20703812345033154,0.08936170212765958,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.75,0.1888563047950396,0.06382978723404256,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7916666666666666,0.181818181626233,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.8333333333333334,0.15073313809987873,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.875,0.1348973609700639,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9166666666666666,0.1677419352886198,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9583333333333334,0.1782991200418297,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
1.0,0.19706744872658472,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.04166666666666666,0.21759530820354145,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.08333333333333333,0.22111436978794471,0.017021276595744685,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.125,0.20762463347979465,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.16666666666666666,0.2234604106096095,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.20833333333333331,0.21935483899574307,0.11914893617021274,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.25,0.2434017593532907,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.2916666666666667,0.2627565980675089,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.3333333333333333,0.259824047216381,0.017021276595744685,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.375,0.12961876859345894,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4166666666666667,0.2498533724926342,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4583333333333333,0.26392961883024746,0.06808510638297872,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5,0.252199413314299,0.08085106382978724,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5416666666666666,0.2134897358858627,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5833333333333334,0.1847507331811732,0.029787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.625,0.16129032285308864,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.6666666666666666,0.13958944261339346,0.08085106382978724,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7083333333333334,0.10733137832430062,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.75,0.0991202343927555,0.09361702127659577,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7916666666666666,0.09677419357109072,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.8333333333333334,0.07800586488633568,0.021276595744680854,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.875,0.07976539567853735,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9166666666666666,0.08445747802567917,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9583333333333334,0.10205278594769564,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
1.0,0.11143694993816702,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.04166666666666666,0.1178885630775105,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.08333333333333333,0.11847507310697365,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.125,0.12316715545411548,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.16666666666666666,0.13020527862292205,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.20833333333333331,0.13782991182119178,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.25,0.12082111463245072,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.2916666666666667,0.10850439908703913,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.3333333333333333,0.1032258067104342,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.375,0.1173020530480474,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4166666666666667,0.11085043990870393,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4583333333333333,0.09032258043174723,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5,0.09005598477186064,0.1021276595744681,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5416666666666666,0.08387096799621603,0.059574468085106386,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5833333333333334,0.07800586488633568,0.029787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.625,0.0785923756196111,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.6666666666666666,0.0639296185487225,0.11063829787234043,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7083333333333334,0.06574246875442638,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.75,0.0645161292819979,0.1276595744680851,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7916666666666666,0.1360703810289901,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.8333333333333334,0.11495601152257033,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.875,0.11554252225584576,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9166666666666666,0.11260997070090555,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9583333333333334,0.11085043990870393,0.08085106382978724,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
1.0,0.1102639298792408,0.1276595744680851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.04166666666666666,0.08914956037282099,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.08333333333333333,0.0674486801331258,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.125,0.0609970676975946,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.16666666666666666,0.059237536905392976,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.20833333333333331,0.06979472165860287,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.25,0.10850439908703913,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.2916666666666667,0.11202346067144243,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.3333333333333333,0.12375366548357858,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.375,0.1143695014931072,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4166666666666667,0.08680351884734391,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4583333333333333,0.11085043990870393,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5,0.1214076246619138,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5416666666666666,0.10205278594769564,0.09361702127659577,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5833333333333334,0.1102639298792408,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.625,0.10498533750263583,0.03829787234042553,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.6666666666666666,0.1118101837212458,0.059574468085106386,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7083333333333334,0.09090909116502266,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.75,0.1032258067104342,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7916666666666666,0.08973607040228412,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.8333333333333334,0.0977339373836326,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.875,0.082378032863901,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9166666666666666,0.09149560119448576,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9583333333333334,0.0964542792015142,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
1.0,0.10674486829483748,0.13617021276595745,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.04166666666666666,0.10989069609616203,0.14468085106382975,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.08333333333333333,0.10498533750263583,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.125,0.0961876835416276,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.16666666666666666,0.10381231673989733,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.20833333333333331,0.0997067451260309,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.25,0.10674486829483748,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.2916666666666667,0.09032258043174723,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.3333333333333333,0.08093841644127586,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.375,0.07565982406467092,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4166666666666667,0.06920821092532745,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4583333333333333,0.07038123168806598,0.06382978723404256,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5,0.08035190641181275,0.11063829787234043,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5416666666666666,0.07390029327246928,0.1276595744680851,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5833333333333334,0.08269794723347751,0.12340425531914892,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.625,0.09069581421482599,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.6666666666666666,0.10733137832430062,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7083333333333334,0.10967741914596538,0.059574468085106386,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.75,0.09853372436329236,0.0851063829787234,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7916666666666666,0.08387096799621603,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.8333333333333334,0.0645161292819979,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.875,0.07086110359433692,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9166666666666666,0.09032258043174723,0.03829787234042553,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9583333333333334,0.07683284482740946,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
1.0,0.06803519086640122,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.04166666666666666,0.06958144470840621,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.08333333333333333,0.07917888564907423,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.125,0.07917888564907423,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.16666666666666666,0.07448680330193239,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.20833333333333331,0.07565982406467092,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.25,0.07214076248026763,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.2916666666666667,0.06920821092532745,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.3333333333333333,0.07683284482740946,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.375,0.081524926470739,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4166666666666667,0.06862170089586432,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4583333333333333,0.07565982406467092,0.042553191489361715,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5,0.06510263931146104,0.0851063829787234,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5416666666666666,0.07624633409413402,0.09361702127659577,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.5833333333333334,0.10850439908703913,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.625,0.13804318877138844,0.09787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.6666666666666666,0.13372434020732535,0.042553191489361715,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7083333333333334,0.1488563050202595,0.05531914893617021,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.75,0.15483870971374514,0.09787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7916666666666666,0.14486803498999834,0.11914893617021274,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.8333333333333334,0.10557184753209896,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.875,0.09853372436329236,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9166666666666666,0.10733137832430062,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9583333333333334,0.09677419357109072,0.06808510638297872,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
1.0,0.08093841644127586,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.04166666666666666,0.07800586488633568,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.08333333333333333,0.100293255155494,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.125,0.08914956037282099,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.16666666666666666,0.100293255155494,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.20833333333333331,0.09149560119448576,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.25,0.08797653961008248,0.08085106382978724,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.2916666666666667,0.09032258043174723,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.3333333333333333,0.1188483068900524,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.375,0.16043721645992662,0.1276595744680851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4166666666666667,0.08813649714677688,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.4583333333333333,0.07038123168806598,0.15319148936170213,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.5,0.09677419357109072,0.20425531914893616,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.5416666666666666,0.15425219968428205,0.17446808510638298,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.5833333333333334,0.13548387099952702,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.625,0.10791788835376373,0.1148936170212766,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.6666666666666666,0.12375366548357858,0.08936170212765958,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7083333333333334,0.19498800356480656,0.08936170212765958,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.75,0.2533724340770375,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.025963149078726964,0.025963149078726964
0.7916666666666666,0.2568914956614409,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.8333333333333334,0.18858970913515302,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.875,0.16011730209035008,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9166666666666666,0.17184750760629855,0.06808510638297872,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.9583333333333334,0.2263929621645497,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
1.0,0.21700879747026602,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
0.04166666666666666,0.16832844602189526,0.11914893617021274,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.2772348033373063,0.0,0.0
