hour,wind_speed,current_speed,dif_tide_height,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.7083333333333334,0.1320754716981132,0.14230048700375467,0.08936170212765958,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.75,0.1037735849056604,0.27890595720593625,0.06382978723404256,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7916666666666666,0.0,0.40052454090834616,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.8333333333333334,0.07547169811320756,0.3568377668788591,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.875,0.0849056603773585,0.3237167477206582,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9166666666666666,0.1320754716981132,0.15219183207382125,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9583333333333334,0.22641509433962265,0.18493817904030346,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
1.0,0.2547169811320755,0.3829149493363074,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.04166666666666666,0.2547169811320755,0.4566504307677131,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.08333333333333333,0.339622641509434,0.43589359294709545,0.017021276595744685,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.125,0.2924528301886793,0.37055076799872416,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.16666666666666666,0.2547169811320755,0.2526039714514409,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.20833333333333331,0.2641509433962264,0.11667291114040025,0.11914893617021274,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.25,0.33018867924528306,0.08752341701659089,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.2916666666666667,0.02830188679245283,0.1895841138759146,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.3333333333333333,0.1320754716981132,0.3480704382940273,0.017021276595744685,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.375,0.04716981132075472,0.3782690145006963,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4166666666666667,0.1037735849056604,0.3692019482164424,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4583333333333333,0.2075471698113208,0.09793930308312664,0.06808510638297872,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5,0.3207547169811321,0.19940052445368464,0.08085106382978724,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5416666666666666,0.4339622641509434,0.3279130759621753,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5833333333333334,0.3584905660377359,0.3515923565544823,0.029787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.625,0.2641509433962264,0.2714874484033863,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.6666666666666666,0.3490566037735849,0.10460846759216047,0.08085106382978724,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7083333333333334,0.33018867924528306,0.10385912320872304,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.75,0.19811320754716985,0.2761333832389974,0.09361702127659577,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7916666666666666,0.07547169811320756,0.3671037840507231,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.8333333333333334,0.2358490566037736,0.4547770698990408,0.021276595744680854,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.875,0.169811320754717,0.4192581489656198,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9166666666666666,0.07547169811320756,0.30423379536986844,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9583333333333334,0.11320754716981132,0.1680779317617808,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
1.0,0.0660377358490566,0.30423379536986844,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.04166666666666666,0.01886792452830189,0.5028849754670921,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.08333333333333333,0.0849056603773585,0.5403521916715606,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.125,0.04716981132075472,0.4584488571440888,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.16666666666666666,0.169811320754717,0.29741476196616284,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.20833333333333331,0.15094339622641512,0.10408392650577002,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.25,0.1037735849056604,0.10610715617919272,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.2916666666666667,0.11320754716981132,0.21438741095345631,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.3333333333333333,0.12264150943396228,0.4146871486223052,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.375,0.0849056603773585,0.4678905956200615,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4166666666666667,0.2547169811320755,0.3962532782644538,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4583333333333333,0.0660377358490566,0.28212813776696904,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5,0.1037735849056604,0.1484587349449402,0.1021276595744681,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5416666666666666,0.2075471698113208,0.29299363051752003,0.059574468085106386,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5833333333333334,0.15094339622641512,0.4021730983900502,0.029787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.625,0.14150943396226418,0.3656050954636909,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.6666666666666666,0.09433962264150944,0.2501311351839243,0.11063829787234043,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7083333333333334,0.12264150943396228,0.11036479439446427,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.75,0.05660377358490566,0.12484076432638765,0.1276595744680851,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7916666666666666,0.169811320754717,0.209441738418423,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.8333333333333334,0.2641509433962264,0.4050206068492856,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.875,0.3113207547169811,0.4329711500854849,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9166666666666666,0.22641509433962265,0.4301236417161708,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9583333333333334,0.3207547169811321,0.2488572498040177,0.08085106382978724,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
1.0,0.2924528301886793,0.20569501677099972,0.1276595744680851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.04166666666666666,0.2547169811320755,0.4348445109541571,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.08333333333333333,0.1320754716981132,0.5442487821237343,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.125,0.18867924528301888,0.5156987633987693,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.16666666666666666,0.19811320754716985,0.3838141625244953,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.20833333333333331,0.1320754716981132,0.2352941175788244,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.25,0.0660377358490566,0.10378418880634782,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.2916666666666667,0.02830188679245283,0.2284001497727436,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.3333333333333333,0.15094339622641512,0.3841888346262927,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.375,0.03773584905660378,0.5085050578932663,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4166666666666667,0.15094339622641512,0.4508804794468672,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4583333333333333,0.16037735849056606,0.3875608840819973,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5,0.18867924528301888,0.22270513294419414,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5416666666666666,0.15094339622641512,0.17422255518442414,0.09361702127659577,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5833333333333334,0.2075471698113208,0.3509928811556379,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.625,0.0849056603773585,0.3535406518255297,0.03829787234042553,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.6666666666666666,0.1037735849056604,0.2577540105956293,0.059574468085106386,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7083333333333334,0.24528301886792456,0.1454477331624122,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.75,0.19811320754716985,0.12169351816773012,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7916666666666666,0.05660377358490566,0.3440239789471819,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.8333333333333334,0.03773584905660378,0.4893422799297906,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.875,0.0849056603773585,0.4842739873573272,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9166666666666666,0.009433962264150943,0.4622705131938873,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9583333333333334,0.15094339622641512,0.3528253686485264,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
1.0,0.15094339622641512,0.2037467215898736,0.13617021276595745,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.04166666666666666,0.1320754716981132,0.3054940562312329,0.14468085106382975,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.08333333333333333,0.16037735849056606,0.4846009740039124,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.125,0.16037735849056606,0.5790932931660143,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.16666666666666666,0.2169811320754717,0.4667665791348266,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.20833333333333331,0.2169811320754717,0.3247658298035178,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.25,0.17924528301886794,0.15968527536866775,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.2916666666666667,0.2641509433962264,0.08557512174554338,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.3333333333333333,0.169811320754717,0.2758336454496539,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.375,0.0660377358490566,0.4707381039893756,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4166666666666667,0.14150943396226418,0.4867740725720069,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4583333333333333,0.22641509433962265,0.4684151366165306,0.06382978723404256,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5,0.12264150943396228,0.36013488184226705,0.11063829787234043,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5416666666666666,0.22641509433962265,0.18366429366039685,0.1276595744680851,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5833333333333334,0.2169811320754717,0.2867740726025801,0.12340425531914892,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.625,0.2358490566037736,0.3678667528627813,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.6666666666666666,0.37735849056603776,0.3667291119489257,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7083333333333334,0.3207547169811321,0.2294492318556032,0.059574468085106386,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.75,0.339622641509434,0.07373548143140565,0.0851063829787234,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7916666666666666,0.14150943396226418,0.1967778193814176,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.8333333333333334,0.18867924528301888,0.4261521167717006,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.875,0.17924528301886794,0.5551483359907979,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9166666666666666,0.15094339622641512,0.4930685648893219,0.03829787234042553,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9583333333333334,0.11320754716981132,0.4750093666332679,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
1.0,0.0,0.2944923191045523,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.04166666666666666,0.0849056603773585,0.16570727884380235,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.08333333333333333,0.0849056603773585,0.3890595727589508,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.125,0.169811320754717,0.5249906330699915,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.16666666666666666,0.11320754716981132,0.5478456348764857,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.20833333333333331,0.12264150943396228,0.4059198200374735,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.25,0.18867924528301888,0.27695766193488874,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.2916666666666667,0.1037735849056604,0.10198576242997208,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.3333333333333333,0.24528301886792456,0.13188460093721888,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.375,0.2735849056603773,0.30093668031653914,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4166666666666667,0.2735849056603773,0.5080554512991724,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.4583333333333333,0.4245283018867925,0.5153240912969719,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.5,0.4056603773584906,0.4340951665707197,0.0851063829787234,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5416666666666666,0.18867924528301888,0.25814911947523994,0.09361702127659577,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.5833333333333334,0.6226415094339622,0.16822780065645254,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.625,0.4811320754716981,0.3719540854954893,0.09787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.6666666666666666,0.2641509433962264,0.4384413637069087,0.042553191489361715,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7083333333333334,0.16037735849056606,0.3881153989113535,0.05531914893617021,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.75,0.2641509433962264,0.19557886840388616,0.09787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.02564102564102564,0.02564102564102564
0.7916666666666666,0.2735849056603773,0.04316223303301794,0.11914893617021274,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.8333333333333334,0.19811320754716985,0.2418883475955617,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.875,0.2924528301886793,0.4591232670352297,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9166666666666666,0.2075471698113208,0.489171974347227,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.9583333333333334,0.05660377358490566,0.4651180215632014,0.06808510638297872,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
1.0,0.0849056603773585,0.3992506555284396,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.04166666666666666,0.03773584905660378,0.2372424128498719,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.08333333333333333,0.12264150943396228,0.25402772563609793,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.125,0.2641509433962264,0.48010490806297296,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.16666666666666666,0.0849056603773585,0.5686774070994787,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.20833333333333331,0.11320754716981132,0.5244660919836011,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.25,0.17924528301886794,0.35743724227770346,0.08085106382978724,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.2916666666666667,0.19811320754716985,0.21326339446822148,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.3333333333333333,0.30188679245283023,0.1019448891441096,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
0.375,0.30188679245283023,0.2813787934734529,0.1276595744680851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.28081048867699643,0.0,0.0
