hour,wave_height,tide_height,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.7916666666666666,0.09677419357109072,0.6738159068364611,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.8333333333333334,0.07800586488633568,0.7474307419571046,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.875,0.07976539567853735,0.7506702412868632,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9166666666666666,0.08445747802567917,0.6767202861930295,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9583333333333334,0.10205278594769564,0.5459115281501339,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
1.0,0.11143694993816702,0.3675156389410188,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.04166666666666666,0.1178885630775105,0.2035226123994638,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.08333333333333333,0.11847507310697365,0.10913762285522788,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.125,0.12316715545411548,0.09673815904825736,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.16666666666666666,0.13020527862292205,0.18856121534852546,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.20833333333333331,0.13782991182119178,0.34841376226541554,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.25,0.12082111463245072,0.5112823949731903,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.2916666666666667,0.10850439908703913,0.6253351206434316,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.3333333333333333,0.1032258067104342,0.6979445931635387,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.375,0.1173020530480474,0.6991957104557639,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4166666666666667,0.11085043990870393,0.6253351206434316,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4583333333333333,0.09032258043174723,0.5083780160857908,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.5,0.09005598477186064,0.3553395889410187,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.5416666666666666,0.08387096799621603,0.21961572835120646,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.5833333333333334,0.07800586488633568,0.14667113491957104,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.625,0.0785923756196111,0.11907953532171585,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.6666666666666666,0.0639296185487225,0.1942582662868633,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7083333333333334,0.06574246875442638,0.3470732796916889,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.75,0.0645161292819979,0.4967605004691689,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7916666666666666,0.1360703810289901,0.6715817694369972,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.8333333333333334,0.11495601152257033,0.8047363719839141,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.875,0.11554252225584576,0.8518766756032171,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9166666666666666,0.11260997070090555,0.8190348525469168,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9583333333333334,0.11085043990870393,0.6925826628686325,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
1.0,0.1102639298792408,0.517426273458445,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.04166666666666666,0.08914956037282099,0.33482397922252005,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.08333333333333333,0.0674486801331258,0.18889633599195707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.125,0.0609970676975946,0.12957998210455762,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.16666666666666666,0.059237536905392976,0.17727882037533507,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.20833333333333331,0.06979472165860287,0.2892091152815013,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.25,0.10850439908703913,0.4268319928284181,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.2916666666666667,0.11202346067144243,0.5942806079088471,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.3333333333333333,0.12375366548357858,0.7048704202412869,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.375,0.1143695014931072,0.7510053619302948,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4166666666666667,0.08680351884734391,0.7237488827077746,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4583333333333333,0.11085043990870393,0.6261170690348525,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.5,0.1214076246619138,0.4817917783512064,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.5416666666666666,0.10205278594769564,0.32193923143431635,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.5833333333333334,0.1102639298792408,0.2012957997989276,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.625,0.10498533750263583,0.1358355674932976,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.6666666666666666,0.1118101837212458,0.15638963357908844,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7083333333333334,0.09090909116502266,0.26385165328418225,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.75,0.1032258067104342,0.4090705987265415,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7916666666666666,0.08973607040228412,0.5571939231233243,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.8333333333333334,0.0977339373836326,0.7216264524128686,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.875,0.082378032863901,0.8098748880697051,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9166666666666666,0.09149560119448576,0.8223860589812332,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9583333333333334,0.0964542792015142,0.7653038424932973,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
1.0,0.10674486829483748,0.6216487935656836,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.04166666666666666,0.10989069609616203,0.4323056300268096,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.08333333333333333,0.10498533750263583,0.256814119772118,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.125,0.0961876835416276,0.13818141199731898,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.16666666666666666,0.10381231673989733,0.12042001789544235,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.20833333333333331,0.0997067451260309,0.19146559430294904,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.25,0.10674486829483748,0.3342269884048258,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.2916666666666667,0.09032258043174723,0.4932975871313672,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.3333333333333333,0.08093841644127586,0.6274575516085791,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.375,0.07565982406467092,0.7132484363270777,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4166666666666667,0.06920821092532745,0.7394995529490614,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4583333333333333,0.07038123168806598,0.6953753351206433,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.5,0.08035190641181275,0.5564119749999998,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.5416666666666666,0.07390029327246928,0.3995755138739946,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.5833333333333334,0.08269794723347751,0.2739052725871313,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.625,0.09069581421482599,0.17426273458445046,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.6666666666666666,0.10733137832430062,0.1428731010053619,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7083333333333334,0.10967741914596538,0.2131367292225201,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.75,0.09853372436329236,0.3265192136058981,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7916666666666666,0.08387096799621603,0.474195710455764,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.8333333333333334,0.0645161292819979,0.6461126005361929,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.875,0.07086110359433692,0.7542448612600534,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9166666666666666,0.09032258043174723,0.8246201963806971,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9583333333333334,0.07683284482740946,0.817247542225201,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
1.0,0.06803519086640122,0.7154825737265414,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.04166666666666666,0.06958144470840621,0.5398518876675602,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.08333333333333333,0.07917888564907423,0.35020107238605896,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.125,0.07917888564907423,0.2050938337801608,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.16666666666666666,0.07448680330193239,0.11718051829758715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.20833333333333331,0.07565982406467092,0.13538873994638068,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.25,0.07214076248026763,0.2403932082439678,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.2916666666666667,0.06920821092532745,0.37030831099195705,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.3333333333333333,0.07683284482740946,0.5088248436327077,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.375,0.081524926470739,0.6153932084450402,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4166666666666667,0.06862170089586432,0.7113494189008042,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4583333333333333,0.07565982406467092,0.6962689899463805,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.5,0.06510263931146104,0.6308087580428955,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.5416666666666666,0.07624633409413402,0.512176050067024,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.5833333333333334,0.10850439908703913,0.3325513851876676,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.625,0.13804318877138844,0.19626899014745305,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.6666666666666666,0.13372434020732535,0.12231903485254696,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7083333333333334,0.1488563050202595,0.12008489725201073,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.75,0.15483870971374514,0.20694988659517424,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7916666666666666,0.14486803498999834,0.3593008867962466,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.8333333333333334,0.10557184753209896,0.5253574619973189,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.875,0.09853372436329236,0.6637622875335119,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9166666666666666,0.10733137832430062,0.7635165328418231,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9583333333333334,0.09677419357109072,0.8054066132707773,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
1.0,0.08093841644127586,0.7605004470509383,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.04166666666666666,0.07800586488633568,0.6470904932975869,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.08333333333333333,0.100293255155494,0.4691689008042895,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.125,0.08914956037282099,0.2784852546916889,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.16666666666666666,0.100293255155494,0.16074620194369973,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.20833333333333331,0.09149560119448576,0.1158400357238606,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.25,0.08797653961008248,0.17470956213136726,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.2916666666666667,0.09032258043174723,0.2987042002010724,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.3333333333333333,0.1188483068900524,0.4684986595174262,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.375,0.16043721645992662,0.6102546916890079,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4166666666666667,0.08813649714677688,0.7183869524128684,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.4583333333333333,0.07038123168806598,0.7610589812332439,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.5,0.09677419357109072,0.7497765864611259,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.5416666666666666,0.15425219968428205,0.6314789993297587,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.5833333333333334,0.13548387099952702,0.480004468297587,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.625,0.10791788835376373,0.3173592493297587,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.6666666666666666,0.12375366548357858,0.2016309204423592,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7083333333333334,0.19498800356480656,0.17828418230563,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.75,0.2533724340770375,0.19213583558981231,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.029608404966571158,0.029608404966571158
0.7916666666666666,0.2568914956614409,0.30730563002680955,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.8333333333333334,0.18858970913515302,0.4480563002680964,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.875,0.16011730209035008,0.6008713136729221,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9166666666666666,0.17184750760629855,0.7029714028150132,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.9583333333333334,0.2263929621645497,0.7999329758713136,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
1.0,0.21700879747026602,0.8028373545576406,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.04166666666666666,0.16832844602189526,0.734331736595174,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
0.08333333333333333,0.1824046923595084,0.5808757821715816,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.24219308700834327,0.0,0.0
