['tide_height'  'tide_variation'],2,{3: 35  2: 64  1: 1}
['dif_tide_height'  'tide_variation'],2,{3: 30  2: 65  4: 5}
['wind_dir'  'current_dir'  'wind_speed'],6,{6: 25  7: 13  5: 18  8: 7  9: 6  3: 14  12: 1  4: 13  10: 3}
['wind_dir'  'current_dir'  'current_speed'],4,{4: 27  5: 17  3: 27  6: 8  17: 2  16: 1  8: 7  11: 1  7: 3  21: 1  15: 2  9: 2  10: 1  14: 1}
['wind_dir'  'current_dir'  'wave_height'],6,{5: 6  10: 13  6: 16  13: 7  7: 11  8: 10  18: 1  14: 3  11: 9  4: 3  12: 5  9: 6  17: 2  15: 4  3: 2  16: 1  19: 1}
['wind_dir'  'current_dir'  'water_temp'],4,{17: 2  6: 13  5: 10  3: 14  8: 9  4: 19  10: 5  13: 2  11: 5  9: 5  7: 9  15: 1  14: 2  12: 2  18: 1  26: 1}
['wind_dir'  'current_dir'  'tide_height'],4,{7: 15  5: 24  6: 11  16: 1  4: 28  9: 7  3: 3  8: 7  12: 2  10: 2}
['wind_dir'  'current_dir'  'dif_tide_height'],9,{16: 6  6: 10  10: 10  9: 15  12: 3  14: 5  11: 7  22: 1  20: 2  7: 14  8: 11  15: 4  17: 2  13: 5  18: 4  5: 1}
['wind_dir'  'current_dir'  'tide_variation'],4,{4: 39  3: 32  7: 2  5: 12  11: 1  6: 5  10: 2  20: 1  8: 2  9: 3  12: 1}
['wind_dir'  'wind_speed'  'current_speed'],3,{2: 22  3: 53  4: 19  5: 4  6: 2}
['wind_dir'  'wind_speed'  'wave_height'],4,{5: 18  4: 34  6: 13  3: 23  8: 6  7: 5  9: 1}
['wind_dir'  'wind_speed'  'water_temp'],3,{3: 49  2: 8  7: 5  4: 21  5: 8  6: 3  8: 2  9: 1  13: 1  14: 1  10: 1}
['wind_dir'  'wind_speed'  'tide_height'],4,{6: 10  4: 33  3: 24  5: 21  7: 7  2: 2  8: 3}
['wind_dir'  'wind_speed'  'dif_tide_height'],3,{5: 15  4: 11  3: 26  8: 12  6: 13  7: 14  9: 3  10: 3  12: 1  13: 1  11: 1}
['wind_dir'  'wind_speed'  'tide_variation'],3,{3: 45  4: 21  2: 23  5: 5  6: 3  8: 2  7: 1}
['wind_dir'  'current_speed'  'wave_height'],3,{9: 5  5: 10  2: 10  3: 34  7: 8  4: 19  8: 7  6: 5  10: 1  13: 1}
['wind_dir'  'current_speed'  'water_temp'],2,{2: 58  7: 2  3: 33  4: 4  5: 3}
['wind_dir'  'current_speed'  'tide_height'],4,{4: 38  9: 2  7: 4  3: 28  5: 17  6: 8  10: 1  8: 2}
['wind_dir'  'current_speed'  'dif_tide_height'],6,{4: 15  7: 18  8: 8  5: 16  6: 21  9: 7  3: 11  12: 1  13: 1  10: 2}
['wind_dir'  'current_speed'  'tide_variation'],2,{2: 57  6: 1  3: 27  5: 3  4: 12}
['wind_dir'  'wave_height'  'water_temp'],3,{4: 7  7: 10  11: 12  13: 4  8: 7  17: 1  3: 14  6: 9  14: 1  10: 9  15: 4  5: 4  9: 13  12: 4  2: 1}
['wind_dir'  'wave_height'  'tide_height'],4,{4: 31  6: 10  11: 1  7: 10  3: 15  5: 17  13: 4  12: 1  9: 5  10: 2  8: 4}
['wind_dir'  'wave_height'  'dif_tide_height'],7,{6: 25  5: 20  8: 11  9: 6  7: 28  10: 3  4: 4  11: 1  3: 2}
['wind_dir'  'wave_height'  'tide_variation'],3,{6: 13  11: 5  4: 17  10: 8  5: 11  2: 6  8: 7  3: 24  9: 4  7: 4  12: 1}
['wind_dir'  'water_temp'  'tide_height'],4,{4: 33  3: 24  9: 3  8: 5  2: 9  6: 6  10: 3  5: 9  7: 2  18: 2  12: 1  14: 1  11: 1  16: 1}
['wind_dir'  'water_temp'  'dif_tide_height'],9,{9: 19  11: 16  8: 16  5: 5  7: 10  10: 12  6: 4  13: 4  4: 4  12: 4  14: 2  3: 2  15: 1  17: 1}
['wind_dir'  'water_temp'  'tide_variation'],2,{2: 53  6: 3  3: 31  4: 7  5: 4  7: 2}
['wind_dir'  'tide_height'  'dif_tide_height'],6,{6: 21  5: 9  16: 2  12: 8  7: 8  4: 13  9: 9  8: 8  17: 2  14: 3  11: 7  15: 2  3: 2  13: 4  10: 2}
['wind_dir'  'tide_height'  'tide_variation'],3,{4: 29  6: 12  3: 32  5: 14  2: 5  7: 5  9: 1  8: 2}
['wind_dir'  'dif_tide_height'  'tide_variation'],5,{5: 18  9: 18  6: 9  8: 8  16: 3  4: 5  10: 11  14: 1  3: 2  7: 11  12: 9  11: 4  17: 1}
['current_dir'  'wind_speed'  'current_speed'],2,{3: 20  2: 66  4: 9  5: 4  8: 1}
['current_dir'  'wind_speed'  'wave_height'],3,{4: 30  3: 35  6: 5  5: 21  2: 6  7: 2  8: 1}
['current_dir'  'wind_speed'  'water_temp'],2,{6: 4  2: 62  4: 10  3: 14  5: 10}
['current_dir'  'wind_speed'  'tide_height'],2,{3: 14  2: 76  4: 8  7: 1  6: 1}
['current_dir'  'wind_speed'  'dif_tide_height'],4,{4: 40  5: 18  2: 12  3: 23  6: 3  7: 4}
['current_dir'  'wind_speed'  'tide_variation'],2,{2: 60  4: 13  5: 7  3: 14  6: 5  7: 1}
['current_dir'  'current_speed'  'wave_height'],2,{4: 5  2: 53  3: 18  5: 7  6: 6  9: 3  7: 4  8: 4}
['current_dir'  'current_speed'  'water_temp'],2,{5: 8  4: 10  2: 56  6: 4  3: 16  7: 3  8: 3}
['current_dir'  'current_speed'  'tide_height'],4,{5: 24  4: 38  2: 14  9: 1  3: 19  7: 3  6: 1}
['current_dir'  'current_speed'  'dif_tide_height'],5,{3: 10  7: 9  5: 28  6: 15  10: 4  4: 25  9: 1  8: 8}
['current_dir'  'current_speed'  'tide_variation'],2,{7: 1  2: 45  4: 14  3: 27  5: 10  6: 2  8: 1}
['current_dir'  'wave_height'  'water_temp'],3,{2: 17  3: 28  5: 13  6: 9  4: 23  8: 3  9: 3  10: 2  7: 2}
['current_dir'  'wave_height'  'tide_height'],2,{2: 92  3: 6  4: 1  7: 1}
['current_dir'  'wave_height'  'dif_tide_height'],3,{2: 17  4: 18  5: 5  3: 36  10: 2  6: 8  7: 5  9: 4  8: 5}
['current_dir'  'wave_height'  'tide_variation'],2,{2: 48  3: 16  6: 12  5: 10  4: 8  7: 4  9: 2}
['current_dir'  'water_temp'  'tide_height'],2,{5: 4  2: 63  3: 17  4: 13  9: 1  6: 2}
['current_dir'  'water_temp'  'dif_tide_height'],3,{8: 8  4: 25  3: 31  5: 17  7: 2  6: 14  11: 1  9: 2}
['current_dir'  'water_temp'  'tide_variation'],2,{3: 20  2: 38  7: 2  5: 16  4: 16  6: 7  10: 1}
['current_dir'  'tide_height'  'dif_tide_height'],4,{4: 31  2: 23  3: 28  5: 16  6: 1  7: 1}
['current_dir'  'tide_height'  'tide_variation'],2,{2: 48  3: 28  4: 19  5: 3  6: 2}
['current_dir'  'dif_tide_height'  'tide_variation'],4,{4: 40  3: 6  5: 29  6: 14  8: 2  7: 7  9: 1  10: 1}
['wind_speed'  'current_speed'  'wave_height'],3,{3: 53  4: 25  5: 12  6: 4  2: 6}
['wind_speed'  'current_speed'  'water_temp'],1,{4: 31  1: 39  3: 16  6: 2  2: 7  5: 5}
['wind_speed'  'current_speed'  'tide_height'],3,{4: 23  3: 33  2: 26  6: 7  5: 9  7: 1  8: 1}
['wind_speed'  'current_speed'  'dif_tide_height'],3,{4: 25  3: 56  7: 4  6: 8  5: 5  9: 1  2: 1}
['wind_speed'  'current_speed'  'tide_variation'],1,{1: 50  2: 11  3: 21  4: 11  5: 6  6: 1}
['wind_speed'  'wave_height'  'water_temp'],3,{4: 31  5: 23  3: 37  6: 7  9: 1  7: 1}
['wind_speed'  'wave_height'  'tide_height'],3,{3: 53  4: 31  7: 1  6: 4  5: 6  2: 5}
['wind_speed'  'wave_height'  'dif_tide_height'],3,{4: 22  3: 71  5: 5  2: 1  6: 1}
['wind_speed'  'wave_height'  'tide_variation'],3,{4: 32  5: 11  3: 50  7: 1  6: 4  2: 2}
['wind_speed'  'water_temp'  'tide_height'],2,{2: 42  3: 30  4: 15  5: 10  6: 2  8: 1}
['wind_speed'  'water_temp'  'dif_tide_height'],3,{4: 30  3: 51  6: 3  7: 2  5: 14}
['wind_speed'  'water_temp'  'tide_variation'],4,{5: 21  4: 37  1: 24  6: 5  3: 10  2: 3}
['wind_speed'  'tide_height'  'dif_tide_height'],4,{9: 1  4: 30  3: 25  5: 19  6: 8  2: 13  10: 1  8: 2  7: 1}
['wind_speed'  'tide_height'  'tide_variation'],2,{4: 24  2: 34  3: 31  5: 6  6: 4  7: 1}
['wind_speed'  'dif_tide_height'  'tide_variation'],3,{5: 15  7: 5  4: 26  6: 6  3: 48}
['current_speed'  'wave_height'  'water_temp'],4,{5: 28  4: 47  6: 13  7: 6  2: 1  3: 4  1: 1}
['current_speed'  'wave_height'  'tide_height'],5,{2: 4  6: 16  5: 28  7: 6  8: 5  10: 1  4: 19  3: 21}
['current_speed'  'wave_height'  'dif_tide_height'],4,{3: 37  5: 20  4: 41  6: 2}
['current_speed'  'wave_height'  'tide_variation'],4,{3: 18  4: 24  5: 23  1: 7  2: 12  6: 14  7: 2}
['current_speed'  'water_temp'  'tide_height'],5,{8: 6  7: 6  3: 15  5: 24  2: 4  4: 24  6: 19  9: 2}
['current_speed'  'water_temp'  'dif_tide_height'],3,{4: 32  3: 55  5: 9  6: 4}
['current_speed'  'water_temp'  'tide_variation'],4,{5: 9  4: 37  1: 23  3: 15  2: 10  6: 4  8: 1  7: 1}
['current_speed'  'tide_height'  'dif_tide_height'],4,{5: 23  3: 22  4: 36  8: 4  6: 11  7: 4}
['current_speed'  'tide_height'  'tide_variation'],4,{4: 40  3: 38  5: 17  2: 2  7: 1  6: 2}
['current_speed'  'dif_tide_height'  'tide_variation'],4,{4: 38  5: 13  3: 33  6: 10  8: 2  7: 3  2: 1}
['wave_height'  'water_temp'  'tide_height'],4,{5: 19  4: 29  6: 16  3: 16  7: 6  8: 2  2: 11  9: 1}
['wave_height'  'water_temp'  'dif_tide_height'],4,{3: 36  4: 41  5: 19  6: 3  7: 1}
['wave_height'  'water_temp'  'tide_variation'],4,{5: 30  3: 8  6: 14  2: 1  4: 37  8: 1  7: 7  9: 1  1: 1}
['wave_height'  'tide_height'  'dif_tide_height'],4,{4: 45  5: 25  6: 8  3: 13  2: 3  7: 5  8: 1}
['wave_height'  'tide_height'  'tide_variation'],3,{3: 38  2: 24  5: 11  4: 21  6: 5  8: 1}
['wave_height'  'dif_tide_height'  'tide_variation'],3,{6: 5  5: 21  3: 39  4: 33  7: 1  9: 1}
['water_temp'  'tide_height'  'dif_tide_height'],5,{4: 26  5: 29  8: 2  6: 24  3: 14  7: 3  9: 2}
['water_temp'  'tide_height'  'tide_variation'],4,{3: 21  2: 23  4: 34  5: 16  7: 2  8: 1  6: 3}
['water_temp'  'dif_tide_height'  'tide_variation'],3,{6: 9  3: 41  4: 28  5: 16  7: 4  8: 2}
['tide_height'  'dif_tide_height'  'tide_variation'],3,{4: 27  3: 41  6: 3  5: 13  8: 6  7: 9  9: 1}
['wind_dir'  'current_dir'  'wind_speed'  'current_speed'],7,{3: 4  7: 17  6: 13  4: 11  9: 10  10: 8  8: 10  11: 4  19: 1  13: 3  5: 13  15: 2  12: 3  16: 1}
['wind_dir'  'current_dir'  'wind_speed'  'wave_height'],9,{9: 16  23: 1  6: 15  10: 12  12: 7  24: 1  7: 14  8: 11  11: 6  13: 2  17: 2  16: 3  15: 3  14: 2  21: 1  22: 1  20: 2  26: 1}
['wind_dir'  'current_dir'  'wind_speed'  'water_temp'],6,{8: 11  6: 14  7: 14  11: 8  22: 2  10: 7  12: 4  9: 8  18: 3  17: 2  5: 10  13: 2  4: 5  14: 3  29: 2  15: 3  20: 1  21: 1}
['wind_dir'  'current_dir'  'wind_speed'  'tide_height'],6,{6: 22  8: 16  9: 13  4: 2  7: 16  10: 7  5: 11  11: 5  13: 2  21: 1  12: 3  15: 1  14: 1}
['wind_dir'  'current_dir'  'wind_speed'  'dif_tide_height'],8,{11: 8  10: 8  7: 10  8: 16  22: 2  12: 4  9: 8  31: 1  6: 8  15: 7  16: 2  13: 5  24: 3  27: 1  5: 3  23: 2  20: 1  17: 1  25: 3  14: 3  26: 1  21: 1  42: 1  19: 1}
['wind_dir'  'current_dir'  'wind_speed'  'tide_variation'],6,{7: 9  5: 12  4: 11  8: 12  11: 5  9: 8  10: 3  12: 7  15: 2  3: 11  24: 1  6: 14  16: 1  13: 3  14: 1}
['wind_dir'  'current_dir'  'current_speed'  'wave_height'],14,{17: 6  35: 1  23: 3  14: 7  26: 2  6: 7  16: 6  4: 2  11: 5  21: 1  12: 7  30: 2  40: 1  33: 2  29: 1  9: 7  15: 5  31: 1  25: 3  20: 4  18: 3  41: 1  24: 1  5: 4  7: 4  10: 5  13: 2  19: 2  27: 1  8: 2  22: 2}
['wind_dir'  'current_dir'  'current_speed'  'water_temp'],5,{8: 8  7: 8  20: 3  24: 1  10: 3  3: 12  5: 13  9: 4  12: 1  22: 2  6: 10  4: 11  35: 3  38: 1  27: 1  15: 2  13: 2  33: 1  25: 2  48: 1  37: 2  44: 1  19: 2  11: 1  29: 1  21: 1  49: 1  18: 1  31: 1}
['wind_dir'  'current_dir'  'current_speed'  'tide_height'],11,{9: 8  23: 4  7: 7  27: 2  4: 3  8: 9  11: 13  12: 8  25: 1  10: 11  6: 6  26: 1  20: 4  14: 4  21: 2  15: 3  19: 1  5: 2  13: 4  17: 2  32: 1  39: 2  16: 1  18: 1}
['wind_dir'  'current_dir'  'current_speed'  'dif_tide_height'],16,{7: 3  29: 2  34: 1  16: 7  19: 4  9: 6  32: 1  28: 3  10: 3  33: 2  14: 6  15: 7  23: 4  18: 2  20: 5  11: 2  13: 3  35: 1  22: 4  27: 4  25: 2  8: 4  17: 5  24: 3  37: 1  40: 1  6: 3  26: 1  12: 2  30: 2  21: 4  31: 2}
['wind_dir'  'current_dir'  'current_speed'  'tide_variation'],4,{4: 27  3: 19  5: 20  6: 15  8: 3  7: 6  9: 4  14: 1  13: 1  17: 1  10: 2  18: 1}
['wind_dir'  'current_dir'  'wave_height'  'water_temp'],14,{13: 4  22: 6  17: 5  14: 10  8: 4  18: 4  23: 4  27: 4  6: 2  10: 8  9: 5  20: 4  16: 1  12: 4  19: 5  37: 1  34: 2  30: 1  26: 2  24: 2  15: 4  28: 3  29: 1  31: 1  21: 4  43: 1  11: 5  33: 1  32: 1  7: 1}
['wind_dir'  'current_dir'  'wave_height'  'tide_height'],8,{15: 2  16: 4  7: 13  10: 11  31: 1  8: 16  11: 2  12: 5  14: 6  23: 2  18: 3  17: 4  25: 1  22: 1  19: 3  13: 4  9: 8  21: 2  6: 5  5: 3  20: 2  29: 1  4: 1}
['wind_dir'  'current_dir'  'wave_height'  'dif_tide_height'],19,{19: 8  17: 7  21: 4  8: 5  10: 6  13: 8  11: 2  22: 7  12: 4  18: 8  15: 6  9: 4  16: 5  24: 3  27: 2  6: 1  20: 5  7: 1  14: 6  29: 1  26: 2  35: 1  34: 1  23: 1  28: 1  25: 1}
['wind_dir'  'current_dir'  'wave_height'  'tide_variation'],9,{12: 8  23: 1  15: 3  10: 6  5: 2  9: 11  17: 4  7: 7  13: 5  18: 2  22: 1  16: 4  4: 4  24: 5  20: 3  8: 9  14: 3  36: 1  6: 5  21: 3  32: 1  42: 1  26: 3  29: 1  11: 1  19: 1  27: 1  28: 2  43: 1  33: 1}
['wind_dir'  'current_dir'  'water_temp'  'tide_height'],4,{19: 1  5: 10  11: 3  10: 13  21: 1  28: 1  15: 2  25: 1  14: 3  16: 2  6: 8  13: 8  9: 10  7: 12  4: 14  40: 1  20: 2  18: 2  8: 4  30: 1  33: 1}
['wind_dir'  'current_dir'  'water_temp'  'dif_tide_height'],20,{13: 4  10: 5  11: 5  20: 10  16: 4  12: 6  7: 1  28: 1  24: 6  27: 3  25: 2  9: 3  19: 3  22: 7  32: 3  31: 4  14: 2  23: 7  17: 4  18: 4  15: 3  26: 1  21: 5  30: 2  8: 3  29: 1  33: 1}
['wind_dir'  'current_dir'  'water_temp'  'tide_variation'],5,{20: 2  10: 6  9: 10  5: 17  7: 4  11: 6  33: 1  6: 7  16: 2  14: 3  12: 1  8: 9  3: 9  25: 1  4: 11  31: 1  15: 3  44: 2  29: 1  32: 1  13: 1  28: 1  17: 1}
['wind_dir'  'current_dir'  'tide_height'  'dif_tide_height'],12,{12: 14  6: 5  16: 7  10: 8  15: 5  17: 5  14: 5  7: 11  9: 7  5: 4  8: 3  19: 1  23: 2  20: 1  11: 9  13: 6  21: 4  22: 1  18: 1  24: 1}
['wind_dir'  'current_dir'  'tide_height'  'tide_variation'],5,{7: 7  6: 18  4: 19  14: 2  5: 22  9: 7  3: 2  8: 7  13: 2  10: 6  21: 2  11: 1  12: 2  18: 1  17: 1  24: 1}
['wind_dir'  'current_dir'  'dif_tide_height'  'tide_variation'],18,{7: 3  11: 4  19: 4  20: 5  8: 2  15: 4  27: 4  23: 6  32: 3  14: 5  18: 7  21: 4  12: 4  30: 4  28: 2  9: 3  24: 3  35: 3  16: 5  26: 3  25: 3  33: 4  38: 2  45: 1  6: 3  41: 2  13: 3  36: 1  34: 2  22: 1}
['wind_dir'  'wind_speed'  'current_speed'  'wave_height'],4,{7: 15  5: 18  4: 28  8: 10  6: 11  9: 4  3: 9  13: 2  11: 1  10: 2}
['wind_dir'  'wind_speed'  'current_speed'  'water_temp'],3,{3: 43  6: 8  10: 3  5: 11  12: 1  7: 5  9: 2  2: 6  4: 18  8: 1  14: 1  16: 1}
['wind_dir'  'wind_speed'  'current_speed'  'tide_height'],4,{6: 17  5: 12  3: 8  8: 10  4: 21  9: 9  7: 14  10: 4  11: 4  15: 1}
['wind_dir'  'wind_speed'  'current_speed'  'dif_tide_height'],5,{5: 15  10: 12  8: 6  6: 8  4: 7  11: 8  12: 3  3: 13  16: 1  7: 13  9: 7  13: 3  15: 1  14: 3}
['wind_dir'  'wind_speed'  'current_speed'  'tide_variation'],3,{4: 29  3: 35  5: 20  6: 5  7: 4  8: 2  2: 5}
['wind_dir'  'wind_speed'  'wave_height'  'water_temp'],8,{19: 3  11: 13  7: 6  22: 1  14: 5  6: 7  10: 7  21: 1  4: 4  8: 14  9: 8  18: 3  5: 4  17: 1  12: 8  25: 1  13: 5  24: 1  16: 2  20: 2  15: 4}
['wind_dir'  'wind_speed'  'wave_height'  'tide_height'],7,{5: 15  6: 21  8: 21  7: 22  9: 9  13: 1  10: 8  11: 2  4: 1}
['wind_dir'  'wind_speed'  'wave_height'  'dif_tide_height'],8,{11: 9  9: 6  4: 1  10: 14  7: 14  12: 6  6: 15  8: 19  5: 5  16: 2  15: 4  14: 2  13: 3}
['wind_dir'  'wind_speed'  'wave_height'  'tide_variation'],6,{10: 5  13: 2  5: 17  7: 12  11: 6  6: 25  3: 5  4: 8  8: 12  18: 1  12: 1  22: 1  9: 2  17: 1  15: 1  16: 1}
['wind_dir'  'wind_speed'  'water_temp'  'tide_height'],5,{7: 11  3: 5  6: 15  11: 4  5: 20  4: 20  10: 4  9: 7  8: 5  13: 5  15: 1  12: 1  14: 1  22: 1}
['wind_dir'  'wind_speed'  'water_temp'  'dif_tide_height'],10,{16: 3  7: 7  10: 15  13: 11  9: 15  17: 3  19: 5  18: 2  14: 10  20: 1  6: 3  15: 3  11: 6  8: 8  4: 1  12: 5  5: 1  26: 1}
['wind_dir'  'wind_speed'  'water_temp'  'tide_variation'],3,{3: 36  2: 3  5: 8  4: 24  7: 7  6: 8  9: 2  8: 5  11: 3  21: 1  13: 1  15: 1  10: 1}
['wind_dir'  'wind_speed'  'tide_height'  'dif_tide_height'],7,{7: 21  6: 13  5: 12  8: 16  9: 8  16: 3  10: 7  14: 2  4: 3  11: 4  15: 3  13: 2  22: 1  19: 1  18: 2  21: 1  12: 1}
['wind_dir'  'wind_speed'  'tide_height'  'tide_variation'],7,{4: 17  7: 18  10: 4  3: 15  8: 9  6: 17  5: 11  9: 4  15: 1  13: 2  11: 2}
['wind_dir'  'wind_speed'  'dif_tide_height'  'tide_variation'],6,{13: 4  12: 8  26: 1  7: 13  5: 10  4: 5  16: 4  11: 7  6: 16  8: 7  10: 5  3: 1  14: 6  17: 1  25: 1  24: 1  9: 4  18: 1  15: 3  19: 2}
['wind_dir'  'current_speed'  'wave_height'  'water_temp'],12,{13: 10  19: 2  15: 8  9: 10  14: 7  6: 5  18: 5  12: 12  7: 3  8: 3  10: 7  4: 2  21: 4  20: 1  23: 2  16: 2  11: 9  3: 2  22: 1  25: 1  5: 1  17: 3}
['wind_dir'  'current_speed'  'wave_height'  'tide_height'],8,{8: 14  6: 6  14: 7  13: 6  7: 8  11: 8  12: 8  9: 11  15: 6  10: 14  5: 1  18: 1  23: 1  21: 2  4: 2  19: 1  20: 2  16: 1  17: 1}
['wind_dir'  'current_speed'  'wave_height'  'dif_tide_height'],9,{9: 17  12: 10  7: 14  11: 12  10: 15  14: 6  15: 4  13: 5  8: 10  20: 2  16: 2  6: 3}
['wind_dir'  'current_speed'  'wave_height'  'tide_variation'],4,{3: 11  8: 16  5: 13  7: 7  4: 21  14: 1  10: 4  6: 14  12: 2  9: 3  17: 1  11: 5  15: 2}
['wind_dir'  'current_speed'  'water_temp'  'tide_height'],4,{4: 11  7: 7  5: 8  48: 1  6: 8  18: 2  10: 5  9: 4  15: 5  16: 6  3: 3  24: 3  14: 3  28: 1  11: 8  8: 8  29: 2  17: 2  12: 5  19: 1  30: 1  13: 2  27: 1  25: 1  23: 1  22: 1}
['wind_dir'  'current_speed'  'water_temp'  'dif_tide_height'],10,{8: 4  17: 5  5: 3  18: 11  14: 9  21: 1  10: 16  24: 2  15: 6  11: 5  3: 1  7: 3  9: 11  6: 1  19: 4  13: 4  23: 2  12: 6  28: 1  16: 4  25: 1}
['wind_dir'  'current_speed'  'water_temp'  'tide_variation'],3,{4: 23  3: 28  7: 4  2: 25  14: 1  6: 5  5: 9  10: 2  8: 1  11: 2}
['wind_dir'  'current_speed'  'tide_height'  'dif_tide_height'],11,{9: 8  13: 8  12: 9  16: 6  7: 6  8: 9  10: 9  14: 5  21: 2  20: 1  27: 2  15: 6  11: 10  6: 9  24: 1  19: 3  25: 1  5: 1  23: 1  17: 1  18: 1  32: 1}
['wind_dir'  'current_speed'  'tide_height'  'tide_variation'],5,{6: 20  7: 13  4: 16  9: 5  5: 25  8: 9  3: 4  11: 1  10: 3  13: 1  12: 3}
['wind_dir'  'current_speed'  'dif_tide_height'  'tide_variation'],8,{3: 2  8: 16  16: 3  5: 7  7: 14  9: 7  13: 7  4: 6  10: 10  6: 13  12: 4  14: 3  11: 7  15: 1}
['wind_dir'  'wave_height'  'water_temp'  'tide_height'],20,{20: 8  9: 3  8: 7  17: 6  7: 4  15: 6  18: 6  22: 4  5: 2  29: 2  16: 3  14: 6  12: 5  13: 3  25: 3  10: 4  19: 5  11: 6  31: 2  4: 4  21: 3  6: 2  23: 2  28: 1  24: 2  26: 1}
['wind_dir'  'wave_height'  'water_temp'  'dif_tide_height'],12,{16: 2  14: 13  13: 13  6: 2  9: 11  5: 1  12: 15  17: 2  11: 9  10: 11  7: 6  8: 7  15: 5  19: 1  18: 2}
['wind_dir'  'wave_height'  'water_temp'  'tide_variation'],10,{5: 7  10: 8  11: 6  12: 8  15: 5  13: 7  3: 7  8: 8  16: 6  20: 3  18: 1  14: 7  4: 2  19: 4  25: 1  31: 1  7: 8  6: 3  9: 3  17: 2  21: 1  23: 1  22: 1}
['wind_dir'  'wave_height'  'tide_height'  'dif_tide_height'],17,{14: 10  17: 15  7: 2  8: 9  12: 6  15: 6  22: 2  11: 7  10: 8  19: 7  5: 1  18: 3  9: 7  16: 3  23: 3  24: 1  21: 1  6: 2  20: 2  13: 4  26: 1}
['wind_dir'  'wave_height'  'tide_height'  'tide_variation'],7,{3: 5  6: 13  4: 3  7: 19  8: 17  14: 4  9: 11  10: 6  12: 5  5: 2  15: 1  11: 6  13: 6  20: 1  16: 1}
['wind_dir'  'wave_height'  'dif_tide_height'  'tide_variation'],9,{9: 15  16: 4  14: 5  26: 1  15: 7  11: 14  8: 12  19: 3  10: 8  17: 4  34: 1  12: 13  13: 6  7: 4  18: 1  6: 1  20: 1}
['wind_dir'  'water_temp'  'tide_height'  'dif_tide_height'],20,{19: 5  25: 2  27: 4  18: 6  10: 6  15: 9  14: 4  9: 3  13: 8  17: 6  20: 10  22: 9  12: 3  28: 2  16: 5  23: 4  6: 1  11: 2  26: 2  24: 4  29: 1  8: 1  21: 3}
['wind_dir'  'water_temp'  'tide_height'  'tide_variation'],4,{5: 13  4: 16  10: 5  9: 9  6: 12  23: 2  3: 9  13: 4  12: 1  7: 11  11: 4  8: 11  25: 1  14: 1  17: 1}
