hour,pred,drifting
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0,0
0.541666667,0.005227983,0
0.583333333,0.005227983,0
0.625,0.005227983,0
0.666666667,0.005227983,0
0.708333333,0.005227983,0
0.75,0.007011843,0
0.791666667,0.005227983,0
0.833333333,0.007011843,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.541666667,0.010853625,0
0.583333333,0.005227983,0
0.625,0.006148402,0
0.666666667,0.014991667,1
0.708333333,0.012024715,0
0.75,0.006148402,0
0.791666667,0.005227983,0
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0,0
0.541666667,0.005227983,0
0.583333333,0.010776086,0
0.625,0.008916234,0
0.666666667,0.012024715,0
0.708333333,0.009836653,0
0.75,0.009836653,0
0.791666667,0.006148402,0
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0,0
0.541666667,0.008916234,0
0.583333333,0.013279299,0
0.625,0.008916234,0
0.666666667,0.008916234,0
0.708333333,0.009836653,0
0.75,0.017543111,1
0.791666667,0.017543111,1
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0.003688252,0
0.541666667,0.008916234,0
0.583333333,0.008916234,0
0.625,0.024424154,1
0.666666667,0.006047594,0
0.708333333,0.020781774,1
0.75,0.008916234,0
0.791666667,0.008609237,0
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0,0
0.541666667,0.008916234,0
0.583333333,0.013279299,0
0.625,0.008916234,0
0.666666667,0.008916234,0
0.708333333,0.006047594,0
0.75,0.022129424,1
0.791666667,0.005227983,0
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0,0
0.541666667,0.007277011,0
0.583333333,0.007277011,0
0.625,0.008916234,0
0.666666667,0.007141625,0
0.708333333,0.008916234,0
0.75,0.008916234,0
0.791666667,0.005227983,0
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0,0
0.541666667,0.008916234,0
0.583333333,0.008916234,0
0.625,0.008916234,0
0.666666667,0.008916234,0
0.708333333,0.008916234,0
0.75,0.008916234,0
0.791666667,0.005227983,0
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.006148402,0
0.5,0.003688252,0
0.541666667,0.008916234,0
0.583333333,0.008916234,0
0.625,0.013279299,0
0.666666667,0.008916234,0
0.708333333,0.015139151,0
0.75,0.026627699,1
0.791666667,0.005227983,0
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.006148402,0
0.5,0.009836653,0
0.541666667,0.008916234,0
0.583333333,0.008916234,0
0.625,0.010302999,0
0.666666667,0.012777666,0
0.708333333,0.027635634,1
0.75,0.007141625,0
0.791666667,0.016991784,1
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.006148402,0
0.5,0.006148402,0
0.541666667,0.005227983,0
0.583333333,0.005227983,0
0.625,0.005227983,0
0.666666667,0.005227983,0
0.708333333,0.005227983,0
0.75,0.005227983,0
0.791666667,0.005227983,0
0.833333333,0.005227983,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.006148402,0
0.5,0.028054915,1
0.541666667,0.006148402,0
0.583333333,0.012024715,0
0.625,0.005227983,0
0.666666667,0.019832166,1
0.708333333,0.021112988,1
0.75,0.02147748,1
0.791666667,0.013939944,0
0.833333333,0.011890916,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.006148402,0
0.5,0.012024715,0
0.541666667,0.028054915,1
0.583333333,0.028054915,1
0.625,0.02414061,1
0.666666667,0.024557192,1
0.708333333,0.015312813,0
0.75,0.010302999,0
0.791666667,0.006614748,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0.006148402,0
0.541666667,0.006148402,0
0.583333333,0.008057243,0
0.625,0.026855601,1
0.666666667,0.009420701,0
0.708333333,0.006148402,0
0.75,0.006614748,0
0.791666667,0.006614748,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0,0
0.5,0.009836653,0
0.541666667,0.012024715,0
0.583333333,0.006148402,0
0.625,0.012024715,0
0.666666667,0.036962961,1
0.708333333,0.024524991,1
0.75,0.015848783,1
0.791666667,0.006614748,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0,0
0.5,0,0
0.541666667,0.005227983,0
0.583333333,0.007784551,0
0.625,0.014610794,0
0.666666667,0.002049029,0
0.708333333,0.035943046,1
0.75,0.012150851,0
0.791666667,0.009652131,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.016297742,0
0.458333333,0.031178271,1
0.5,0.002049029,0
0.541666667,0.008663776,0
0.583333333,0.007277011,0
0.625,0.039015429,1
0.666666667,0.042008233,1
0.708333333,0.045118491,1
0.75,0.032122431,1
0.791666667,0.006148402,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.016297742,0
0.458333333,0.014606525,0
0.541666667,0.012492884,0
0.583333333,0.008197431,0
0.625,0.023588413,1
0.666666667,0.044138716,1
0.708333333,0.044138716,1
0.75,0.038206334,1
0.791666667,0.008197431,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.006614748,0
0.5,0.027706976,1
0.541666667,0.012492884,0
0.583333333,0.016015143,0
0.625,0.028224169,1
0.666666667,0.044138716,1
0.708333333,0.048092136,1
0.75,0.036231821,0
0.791666667,0.014214599,0
0.833333333,0.008197431,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.006614748,0
0.5,0.031660395,1
0.541666667,0.010443855,0
0.583333333,0.010443855,0
0.625,0.006614748,0
0.666666667,0.028224169,1
0.708333333,0.033998573,0
0.75,0.024712616,0
0.791666667,0.014214599,0
0.833333333,0.028169011,1
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.006614748,0
0.5,0.016446304,0
0.541666667,0.020608974,0
0.625,0.008663776,0
0.666666667,0.008663776,0
0.708333333,0.027641979,0
0.75,0.030045154,0
0.791666667,0.020759196,0
0.833333333,0.014214599,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.006148402,0
0.5,0.013146933,0
0.541666667,0.011178561,0
0.583333333,0.029871822,1
0.625,0.026446181,1
0.666666667,0.024204743,1
0.708333333,0.023801901,1
0.75,0.010820936,0
0.791666667,0.027329182,1
0.833333333,0.006148402,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.006148402,0
0.5,0.028621332,1
0.541666667,0.019968563,0
0.583333333,0.031658513,0
0.625,0.012617196,0
0.666666667,0.032875304,0
0.708333333,0.035935896,1
0.75,0.018889102,0
0.791666667,0.020952851,0
0.833333333,0.008197431,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.006148402,0
0.5,0.006148402,0
0.541666667,0.006148402,0
0.583333333,0.025134258,1
0.625,0.025269232,1
0.666666667,0.034403792,1
0.708333333,0.03489678,1
0.75,0.03666488,1
0.791666667,0.008663776,0
0.833333333,0.014338103,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.031807295,1
0.5,0.012150851,0
0.541666667,0.020811637,0
0.583333333,0.030443792,1
0.625,0.031643144,1
0.666666667,0.035571404,1
0.708333333,0.043966641,1
0.75,0.038240118,1
0.791666667,0.040013221,1
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.020537999,1
0.5,0.012697866,0
0.541666667,0.017402198,0
0.583333333,0.012150851,0
0.625,0.012150851,0
0.666666667,0.02946142,1
0.708333333,0.044228328,1
0.75,0.029573808,1
0.791666667,0.009652131,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.00699212,0
0.5,0.026023474,1
0.541666667,0.017388796,0
0.583333333,0.044974635,1
0.625,0.032925451,1
0.666666667,0.013939106,0
0.708333333,0.027610092,1
0.75,0.026948135,1
0.791666667,0.009652131,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.007458466,0
0.5,0.00699212,0
0.541666667,0.009185786,0
0.583333333,0.041062469,1
0.625,0.023898198,0
0.666666667,0.015979958,0
0.708333333,0.030099312,1
0.75,0.027610092,1
0.791666667,0.006614748,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.012135072,0
0.458333333,0.007458466,0
0.5,0.006002449,0
0.541666667,0.012150851,0
0.583333333,0.022583337,0
0.625,0.044014019,1
0.666666667,0.044974635,1
0.708333333,0.014010703,0
0.75,0.007677384,0
0.791666667,0.009652131,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.009652131,0
0.5,0.027871913,1
0.541666667,0.025242331,1
0.583333333,0.022583337,0
0.625,0.038085049,0
0.666666667,0.039864864,0
0.708333333,0.036946785,1
0.75,0.027473639,1
0.791666667,0.017937051,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.010777418,0
0.458333333,0.012617196,0
0.5,0.029460017,1
0.541666667,0.012617196,0
0.583333333,0.032944741,1
0.625,0.036614665,1
0.666666667,0.041287103,1
0.708333333,0.044014019,1
0.75,0.034361801,1
0.791666667,0.006148402,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.012617196,0
0.5,0.026225545,0
0.541666667,0.01808735,0
0.583333333,0.015244184,0
0.625,0.022583337,0
0.666666667,0.041287103,0
0.708333333,0.013014893,0
0.75,0.036946785,1
0.791666667,0.027852469,1
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.035386393,1
0.5,0.026225545,0
0.541666667,0.01808735,0
0.583333333,0.01808735,0
0.625,0.033099725,1
0.666666667,0.035726346,1
0.708333333,0.036899799,1
0.75,0.022833841,0
0.791666667,0.022288458,0
0.833333333,0.006148402,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.006614748,0
0.5,0.006614748,0
0.541666667,0.006614748,0
0.583333333,0.021618285,0
0.625,0.009652131,0
0.666666667,0.033470834,1
0.708333333,0.033470834,1
0.75,0.01164001,0
0.791666667,0.020379617,0
0.833333333,0.006148402,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.01808735,0
0.5,0.012617196,0
0.541666667,0.012617196,0
0.583333333,0.012617196,0
0.625,0.02025256,0
0.666666667,0.020961877,0
0.708333333,0.036145209,1
0.75,0.013468698,1
0.791666667,0.009185786,0
0.833333333,0.006148402,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.012617196,0
0.5,0.018813559,0
0.541666667,0.024283712,0
0.583333333,0.030779713,0
0.625,0.0369359,0
0.666666667,0.01849453,0
0.708333333,0.014477048,0
0.75,0.009185786,0
0.791666667,0.009185786,0
0.833333333,0.006148402,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.007458466,0
0.5,0.009652131,0
0.541666667,0.019212658,0
0.583333333,0.021618285,0
0.625,0.012496611,0
0.666666667,0.023731007,0
0.708333333,0.01986068,0
0.75,0.023034267,1
0.791666667,0.003037384,0
0.833333333,0.006148402,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.003037384,0
0.5,0.006614748,0
0.541666667,0.039964742,1
0.583333333,0.015122285,0
0.625,0.012496611,0
0.666666667,0.018992612,0
0.708333333,0.018781673,0
0.75,0.014390526,0
0.791666667,0.009652131,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.01506312,0
0.5,0.012150851,0
0.541666667,0.012617196,0
0.583333333,0.039964742,1
0.625,0.044228328,1
0.666666667,0.044228328,1
0.708333333,0.021618285,0
0.75,0.044228328,1
0.791666667,0.009652131,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0,0
0.458333333,0.012150851,0
0.5,0.012150851,0
0.541666667,0.038857985,1
0.583333333,0.005470153,0
0.625,0.036999677,1
0.666666667,0.018813559,0
0.708333333,0.040445768,1
0.75,0.015122285,0
0.791666667,0.006614748,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.012150851,0
0.5,0.012150851,0
0.541666667,0.009185786,0
0.583333333,0.009185786,0
0.625,0.034211244,0
0.666666667,0.025525929,1
0.708333333,0.012496611,0
0.75,0.012496611,0
0.791666667,0.009652131,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.01849453,0
0.5,0.015979958,0
0.541666667,0.017402198,0
0.583333333,0.021664173,0
0.625,0.015423149,0
0.666666667,0.025059572,0
0.708333333,0.016148132,0
0.75,0.014405452,0
0.791666667,0.003037384,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
0.458333333,0.012617196,0
0.5,0.012150851,0
0.541666667,0.017402198,0
0.583333333,0.044014019,1
0.625,0.017621004,0
0.666666667,0.012150851,0
0.708333333,0.009652131,0
0.75,0.016148132,0
0.791666667,0.009652131,0
0.833333333,0,0
0.875,0,0
0.916666667,0,0
0.958333333,0,0
1,0,0
0.041666667,0,0
0.083333333,0,0
0.125,0,0
0.166666667,0,0
0.208333333,0,0
0.25,0,0
0.291666667,0,0
0.333333333,0,0
0.375,0,0
0.416666667,0.006614748,0
