,hour,water_temp,wave_height,current_speed,wind_speed,tide_variation,tide_height,cluster
1183,0.625,0.7348629937344915,0.06979472165860287,0.20562008236862453,0.2735849056603773,0.1898355754857997,0.521112600536193,9
1184,0.6666666666666666,0.7349734830539109,0.09560117280835218,0.2499812662892525,0.22641509433962265,0.08295964125560537,0.5663538873994638,15
1186,0.75,0.7263553333754731,0.07331378324300616,0.1965530160843706,0.19811320754716985,0.05680119581464872,0.6127122432975871,15
1205,0.5416666666666666,0.7835886861471979,0.07565982406467092,0.02937429748380125,0.17924528301886794,0.059043348281016435,0.3433869526139409,2
1207,0.625,0.7938641723022584,0.08680351884734391,0.15773698009762027,0.169811320754717,0.13079222720478328,0.4693923145442358,2
1209,0.7083333333333334,0.7608279320892246,0.08387096799621603,0.2760584487467008,0.169811320754717,0.17414050822122573,0.6239946380697049,15
1232,0.6666666666666666,0.7376252214165075,0.1771260999829035,0.18471337574325647,0.4905660377358491,0.16591928251121074,0.5070375335120643,1
1278,0.5833333333333334,0.6744807016571837,0.07741935485687257,0.3124016484659345,0.19811320754716985,0.017189835575485802,0.1713583556970509,17
1302,0.5833333333333334,0.6626031233537429,0.06158357772705773,0.3784188833953681,0.2735849056603773,0.08819133034379671,0.15046916890080428,17
1303,0.625,0.6764695054291308,0.05043988294438472,0.3116523041724184,0.24528301886792456,0.2690582959641256,0.1270107238605898,4
1326,0.5833333333333334,0.649289187212519,0.07624633409413402,0.4056950167404265,0.169811320754717,0.2683109118086697,0.17672028599195708,4
1328,0.6666666666666666,0.6875184148313256,0.10146627591823257,0.330161108932645,0.18867924528301888,0.23318385650224216,0.10819105402144773,4
1329,0.7083333333333334,0.7122127283330035,0.10439882676936044,0.16403147241493538,0.09433962264150944,0.43796711509716,0.21726988384718496,12
1350,0.5833333333333334,0.6491786978930993,0.08739002958061934,0.36425627568140906,0.169811320754717,0.5508221225710015,0.27949061662198393,14
1351,0.625,0.6834303186309459,0.09736070360055382,0.549943799042205,0.16037735849056606,0.3579970104633782,0.1284629133378016,4
1352,0.6666666666666666,0.7009428402919693,0.1026392959771588,0.5010116146883411,0.0660377358490566,0.01345291479820628,0.0901474530831099,17
1353,0.7083333333333334,0.6550898648806984,0.10967741914596538,0.35623829139009344,0.2547169811320755,0.28026905829596416,0.15214477211796246,4
1375,0.625,0.6526038601657644,0.06686217010366269,0.4381416259175652,0.22641509433962265,0.2615844544095665,0.2525692582439678,4
1544,0.6666666666666666,0.2674388629986564,0.13431085023678846,0.05485200447946029,0.30188679245283023,0.4147982062780269,0.2450848972520107,3
1545,0.7083333333333334,0.2803660875163132,0.12199413469137692,0.2643686773002585,0.12264150943396228,0.5,0.40773011615281496,3
1555,0.75,0.2389326756007464,0.054545454558251126,0.07695766205538335,0.0849056603773585,0.2608370702541106,0.32462019658176944,3
1647,0.5833333333333334,0.21390689480374392,0.07741935485687257,0.4029224427734876,0.16037735849056606,0.15994020926756355,0.5626675603217157,10
1651,0.75,0.3013037714500013,0.14428152496053526,0.34312476575899403,0.2075471698113208,0.08594917787742899,0.17761394101876676,11
1695,0.5833333333333334,0.25274381268495705,0.09853372436329236,0.35541401260428074,0.28301886792452835,0.14125560538116594,0.5428954423592492,10
1697,0.6666666666666666,0.2586549796725561,0.14310850419779672,0.2355189208758713,0.33018867924528306,0.1345291479820628,0.5577524575737265,10
1698,0.7083333333333334,0.2461144667784665,0.16832844602189526,0.10191082802759684,0.24528301886792456,0.2062780269058296,0.5088248436327077,3
1699,0.75,0.26688641706449223,0.20000000028152493,0.17871862112536352,0.2641509433962264,0.1704035874439462,0.4187890973860589,3
1719,0.5833333333333334,0.2953674938259778,0.28712343349844544,0.027882421057126638,0.5566037735849058,0.12630792227204785,0.520554066152815,5
1722,0.7083333333333334,0.27346051864274035,0.4797653962415872,0.06796553014652823,0.6037735849056605,0.03736920777279522,0.55015638961126,8
1862,0.5416666666666666,0.4183669710278042,0.6322580644298553,0.3682278005359579,0.5377358490566039,0.13976083707025413,0.1726988382707775,20
1961,0.6666666666666666,0.5290218033379559,0.19379974878446912,0.43848418333971695,0.2547169811320755,0.15844544095665172,0.1341599642761394,18
1985,0.6666666666666666,0.5222819681120454,0.1624633429120149,0.414162607625836,0.18867924528301888,0.2384155455904335,0.20062555851206434,4
1986,0.7083333333333334,0.5248453154168666,0.1720821114773213,0.4052004494869231,0.2641509433962264,0.08146487294469358,0.15527256481233245,11
2056,0.625,0.5232763699980192,0.27390029355399426,0.14050206062737888,0.3113207547169811,0.07174887892376683,0.577859696380697,5
2060,0.7916666666666666,0.5124484385717292,0.307214076318408,0.410325964659594,0.33018867924528306,0.050822122571001487,0.20051385167560326,18
2083,0.75,0.5091337656184838,0.5038123165991348,0.20134881972473212,0.3207547169811321,0.3863976083707026,0.39186773907506706,7
2084,0.7916666666666666,0.5040954627295511,0.4465689150607787,0.3247208691441084,0.3207547169811321,0.33333333333333337,0.28786863270777474,7
2102,0.6666666666666666,0.5223924574314653,0.2938416422976755,0.19190708124875944,0.15094339622641512,0.06726457399103139,0.6089142091152814,15
2159,0.7083333333333334,0.628461991935316,0.1777126100123666,0.050281004109169324,0.4056603773584906,0.5388639760837071,0.4535299374664878,14
2160,0.7916666666666666,0.617192103894282,0.15659824050594678,0.2759835143443256,0.3679245283018868,0.3841554559043349,0.7782618411528149,16
2173,0.7083333333333334,0.7588391283172777,0.11554252225584576,0.7217234917290547,0.37735849056603776,0.2698056801195815,0.12796550154155498,18
2216,0.75,0.608850177182926,0.30557184781362395,0.4415886098655661,0.4245283018867925,0.2713004484304933,0.18020245911528146,18
2260,0.5833333333333334,0.6253130526297329,0.07331378324300616,0.2481079055105016,0.3490566037735849,0.08445440956651719,0.6257819483914209,15
2263,0.7083333333333334,0.6303955513790209,0.08973607040228412,0.1378044210628153,0.2547169811320755,0.20254110612855009,0.4566577300938337,9
2264,0.75,0.6432122865772578,0.11202346067144243,0.2561258898018172,0.12264150943396228,0.20926756352765324,0.37701072386058976,9
2282,0.5,0.6436542431920022,0.159530792060887,0.03506931433932707,0.2358490566037736,0.14125560538116594,0.510053619302949,2
2285,0.625,0.6260864765398018,0.14956011733714022,0.22555264140342954,0.05660377358490566,0.0343796711509716,0.6048927613941019,15
2287,0.7083333333333334,0.6186284623949998,0.1700879768140969,0.13563132258464214,0.05660377358490566,0.3086696562032885,0.5730563002680964,9
2305,0.4583333333333333,0.5907852095877391,0.13958944261339346,0.08520044955382466,0.2169811320754717,0.14050822122571002,0.3725424485924933,2
2307,0.5416666666666666,0.6002320275044881,0.14956011733714022,0.030573248398387712,0.2075471698113208,0.2533632286995516,0.4814566577077748,2
2309,0.625,0.6056459928861657,0.1319648094151237,0.25170475826325306,0.16037735849056606,0.18759342301943202,0.5752904376675602,15
2310,0.6666666666666666,0.6123305837838338,0.12668621703851876,0.22165605086133447,0.169811320754717,0.08370702541106129,0.6178507593833779,15
2311,0.7083333333333334,0.6218929127495265,0.14700079956527878,0.14240948261256392,0.14150943396226418,0.19207772795216746,0.6094727432975869,9
2312,0.75,0.6196228642809734,0.13548387099952702,0.0754589733784298,0.11320754716981132,0.1674140508221226,0.5711572833109919,9
2330,0.5,0.6487367412783551,0.1982404694893233,0.07785687524357124,0.2547169811320755,0.2002989536621824,0.35936103666219843,2
2333,0.625,0.6572444023003079,0.1917888563499798,0.18688647431135091,0.14150943396226418,0.10014947683109117,0.559092940147453,15
2335,0.7083333333333334,0.6901149088656793,0.2029325511326528,0.21153990249422092,0.17924528301886794,0.041106128550074734,0.6360589812332439,15
2336,0.75,0.6587912494575108,0.18005865083403136,0.16433121011435756,0.30188679245283023,0.06427503736920777,0.6363941018766756,15
2353,0.4583333333333333,0.6687905126454894,0.1853372432106363,0.17272386659739195,0.0660377358490566,0.029147982062780273,0.344950848994638,2
2354,0.5,0.6687905126454894,0.1853372432106363,0.1532409141566809,0.2735849056603773,0.05680119581464872,0.3466264522117962,2
2381,0.625,0.7323016557844142,0.16235670478882264,0.0482373377748311,0.169811320754717,0.11584454409566518,0.4573279713806969,2
2382,0.6666666666666666,0.7295042726810563,0.16539589446695505,0.039115773686172514,0.1320754716981132,0.2937219730941704,0.5455764075067023,9
2404,0.5833333333333334,0.7144225107437899,0.15366568895100666,0.19452978641094787,0.28301886792452835,0.08744394618834081,0.31680071494638073,2
2406,0.6666666666666666,0.7248637305465127,0.20058651031098804,0.032146871477716485,0.3207547169811321,0.19581464872944696,0.4985478105227882,1
2407,0.7083333333333334,0.7449175019136471,0.19765395875604785,0.2307231172355098,0.3867924528301887,0.19133034379671152,0.6084673813672921,16
2408,0.75,0.7419895405839689,0.1736070383985002,0.4022480328823467,0.3679245283018868,0.3034379671150972,0.7128016085790884,16
2452,0.5833333333333334,0.6711660287039383,0.06920821092532745,0.28984638435886245,0.3584905660377359,0.09192825112107623,0.25044682754691683,19
2454,0.6666666666666666,0.6721051855987348,0.14076246337613196,0.19527913070446398,0.3679245283018868,0.14275037369207774,0.3255138516756032,1
2455,0.7083333333333334,0.7255819094654044,0.13020527862292205,0.1204196327878235,0.1037735849056604,0.3804185351270553,0.4606791778150133,9
2474,0.5,0.6534877727323185,0.07800586488633568,0.1668040463818742,0.2735849056603773,0.5799701046337817,0.5535075960455763,13
2500,0.5833333333333334,0.638586810957156,0.04014929385106141,0.34931026246749985,0.30188679245283023,0.38266068759342303,0.3490840035522789,19
2504,0.75,0.6384060107950522,0.06627566007419955,0.11719745222679072,0.37735849056603776,0.4588938714499253,0.3928731010053619,14
2569,0.4583333333333333,0.6372458752614163,0.11085043990870393,0.5027351066623417,0.2358490566037736,0.18236173393124067,0.7945710455764075,6
2576,0.75,0.6673541548077062,0.0785923756196111,0.3517422254491541,0.17924528301886794,0.101644245142003,0.22017426273458446,17
2577,0.7916666666666666,0.6386822337621341,0.06568914934092415,0.2368677406581532,0.2075471698113208,0.41704035874439466,0.32808310991957107,14
2595,0.5416666666666666,0.6018341189899337,0.12023460389917527,0.502360434470623,0.2075471698113208,0.24215246636771304,0.7409517426273458,6
2596,0.5833333333333334,0.6028285208759072,0.10909090911650228,0.35031847126449706,0.18867924528301888,0.4282511210762332,0.6715817694369972,13
2597,0.625,0.6081319976010999,0.13958944261339346,0.17032596473225048,0.2924528301886793,0.4252615844544096,0.5504915102546917,13
2619,0.5416666666666666,0.5881334712251425,0.09501466277888906,0.42450355928999656,0.28301886792452835,0.07025411061285501,0.7295576407506701,6
2642,0.5,0.5574727464076232,0.3812316718782949,0.22307980513591288,0.5,0.20254110612855009,0.6096961575067024,8
2644,0.5833333333333334,0.562886711789301,0.4404692080798755,0.3182465341891557,0.5283018867924528,0.101644245142003,0.7308981233243966,8
2649,0.7916666666666666,0.5637354689345127,0.5225806452838899,0.3859327632881852,0.5566037735849058,0.09865470852017937,0.38550044684986573,20
2862,0.6666666666666666,0.10209192695995628,0.0785923756196111,0.33143499431255163,0.11320754716981132,0.13153961136023914,0.531166219839142,10
2913,0.7916666666666666,0.14766868006707967,0.14310850419779672,0.3165979767074517,0.16037735849056606,0.048579970104633774,0.6577301159517425,10
3123,0.5416666666666666,0.2590416912961233,0.09736070360055382,0.3656800298660661,0.5377358490566039,0.2877428998505232,0.6615777975871312,10
3176,0.75,0.3253903946892727,0.09736070360055382,0.2035219182928266,0.2641509433962264,0.18086696562032886,0.4139779975871313,3
3199,0.7083333333333334,0.2890947258512362,0.0674486801331258,0.16815286616415606,0.30188679245283023,0.3647234678624813,0.5511382343163538,3
3201,0.7916666666666666,0.26230111992112604,0.07390029327246928,0.2450355937542192,0.2358490566037736,0.2869955156950673,0.40750670241286857,3
3220,0.5833333333333334,0.28290733655948963,0.08035190641181275,0.23964031462509205,0.339622641509434,0.3026905829596413,0.5941342332439677,10
3344,0.75,0.3596972597553616,0.2527859240475745,0.3428250279696505,0.02830188679245283,0.5134529147982062,0.5533958892091152,13
3578,0.625,0.5284141130755495,0.10967741914596538,0.15533907823247886,0.169811320754717,0.06203288490284006,0.5044682752680965,15
3647,0.5,0.548025928490874,0.4533724343585626,0.2337204944994956,0.30188679245283023,0.2384155455904335,0.24776586239946374,7
3651,0.6666666666666666,0.6270256334345983,0.3806451611450194,0.08542525285087163,0.2358490566037736,0.31988041853512705,0.41298033961126,7
3652,0.7083333333333334,0.6052592812625988,0.322580645002365,0.1123267140941326,0.3584905660377359,0.2556053811659193,0.523793565683646,5
3677,0.75,0.6500626104596534,0.14369501493107212,0.1585612588834329,0.2075471698113208,0.2384155455904335,0.5759606789544235,9
3696,0.5416666666666666,0.5562021215545676,0.10439882676936044,0.2552266766136293,0.2169811320754717,0.2698056801195815,0.24776586239946374,19
3698,0.625,0.5423909844703572,0.100293255155494,0.2338703633941673,0.169811320754717,0.06427503736920777,0.1813002680965148,11
3699,0.6666666666666666,0.5494522422066745,0.09901359626956333,0.16415409236244413,0.18867924528301888,0.3841554559043349,0.25212243076407503,12
3700,0.7083333333333334,0.649012964245437,0.09261530254372204,0.037692019474539096,0.4622641509433963,0.2518684603886398,0.3706434316353887,1
3724,0.7083333333333334,0.619015174018567,0.15366568895100666,0.05500187334715567,0.30188679245283023,0.4461883408071749,0.29557640750670233,14
3741,0.4166666666666667,0.5604559520655439,0.03343108505183134,0.4866991380797103,0.2169811320754717,0.050822122571001487,0.7617292225201071,6
3742,0.4583333333333333,0.543661608660478,0.0498533722111093,0.4979393029320588,0.169811320754717,0.2414050822122571,0.6952636280160857,6
3767,0.5,0.5327784329059457,0.0281524926752264,0.3602098163345636,0.03773584905660378,0.3213751868460389,0.6428731012064343,13
3768,0.5416666666666666,0.5448217441941139,0.029325513437964933,0.182540277175162,0.16037735849056606,0.23318385650224216,0.5260277032841822,9
3842,0.6666666666666666,0.5473629939002251,0.0639296185487225,0.25530161101600457,0.3679245283018868,0.3430493273542601,0.33646112600536193,19
3912,0.5833333333333334,0.6279647909923292,0.21407624661913813,0.3480704382940273,0.18867924528301888,0.05530642750373692,0.6091376226541554,15
3915,0.7083333333333334,0.6168606365989573,0.2052785926581299,0.14432371667717736,0.17924528301886794,0.17713004484304934,0.5236818587801608,9
4028,0.4166666666666667,0.6107284916354536,0.08035190641181275,0.5092544022767037,0.16037735849056606,0.2884902840059791,0.7677613941018766,6
4076,0.6666666666666666,0.6622716560584185,0.14956011733714022,0.5146496814058309,0.12264150943396228,0.05381165919282512,0.05864611260053618,17
4077,0.7083333333333334,0.6537639956994004,0.16598240449641816,0.33008617453026984,0.02830188679245283,0.2989536621823617,0.11695710455764075,4
4100,0.6666666666666666,0.6578520918997799,0.21759530820354145,0.6189584112356243,0.4245283018867925,0.2772795216741405,0.1333780160857909,18
4168,0.5,0.6114466705543451,0.17536656919070184,0.4368677406275798,0.30188679245283023,0.05605381165919282,0.6905719390080427,6
4172,0.6666666666666666,0.5820565705898813,0.1771260999829035,0.1880104907965858,0.12264150943396228,0.41778774289985054,0.515862377144772,13
4173,0.7083333333333334,0.587842181743619,0.1929618771127184,0.2575905172723367,0.14150943396226418,0.20852017937219733,0.41867739054959774,9
4174,0.75,0.5984642017084456,0.1771260999829035,0.3617834394138924,0.11320754716981132,0.2914798206278027,0.3294235924932976,4
