hour,wind_speed,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.9166666666666666,0.07547169811320756,0.2683109118086697,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.9583333333333334,0.11320754716981132,0.3034379671150972,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
1.0,0.0660377358490566,0.4730941704035875,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.04166666666666666,0.01886792452830189,0.2017937219730942,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.08333333333333333,0.0849056603773585,0.09118086696562032,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.125,0.04716981132075472,0.09940209267563528,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.16666666666666666,0.169811320754717,0.2653213751868461,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.20833333333333331,0.15094339622641512,0.5874439461883408,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.25,0.1037735849056604,0.39910313901345296,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.2916666666666667,0.11320754716981132,0.2354260089686099,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.3333333333333333,0.12264150943396228,0.08893871449925261,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.375,0.0849056603773585,0.04334828101644245,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.4166666666666667,0.2547169811320755,0.26307922272047835,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.4583333333333333,0.0660377358490566,0.4125560538116592,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.5,0.1037735849056604,0.23617339312406574,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.5416666666666666,0.2075471698113208,0.2787742899850523,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.5833333333333334,0.15094339622641512,0.08669656203288491,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.625,0.14150943396226418,0.2772795216741405,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.6666666666666666,0.09433962264150944,0.2301943198804185,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.7083333333333334,0.12264150943396228,0.6053811659192825,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.75,0.05660377358490566,0.4110612855007474,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.7916666666666666,0.169811320754717,0.4372197309417041,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.8333333333333334,0.2641509433962264,0.15919282511210764,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.875,0.3113207547169811,0.19357249626307926,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.9166666666666666,0.22641509433962265,0.20553064275037367,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.9583333333333334,0.3207547169811321,0.2608370702541106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
1.0,0.2924528301886793,0.3071748878923767,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.04166666666666666,0.2547169811320755,0.3759342301943199,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.08333333333333333,0.1320754716981132,0.3587443946188341,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.125,0.18867924528301888,0.2623318385650225,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.16666666666666666,0.19811320754716985,0.15994020926756355,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.20833333333333331,0.1320754716981132,0.3243647234678625,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.25,0.0660377358490566,0.5082212257100149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.2916666666666667,0.02830188679245283,0.20553064275037367,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.3333333333333333,0.15094339622641512,0.4715994020926757,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.375,0.03773584905660378,0.1539611360239163,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.4166666666666667,0.15094339622641512,0.07623318385650224,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.4583333333333333,0.16037735849056606,0.2944693572496263,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.5,0.18867924528301888,0.4992526158445441,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.5416666666666666,0.15094339622641512,0.22047832585949176,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.5833333333333334,0.2075471698113208,0.13826606875934233,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.625,0.0849056603773585,0.10837070254110613,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.6666666666666666,0.1037735849056604,0.1681614349775785,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.7083333333333334,0.24528301886792456,0.21898355754858,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.75,0.19811320754716985,0.3176382660687594,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.7916666666666666,0.05660377358490566,0.2862481315396114,1,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.8333333333333334,0.03773584905660378,0.18011958146487295,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.875,0.0849056603773585,0.4147982062780269,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.9166666666666666,0.009433962264150943,0.14424514200298955,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.9583333333333334,0.15094339622641512,0.19880418535127056,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
1.0,0.15094339622641512,0.8161434977578476,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.04166666666666666,0.1320754716981132,0.33482810164424515,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.08333333333333333,0.16037735849056606,0.2212257100149477,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.125,0.16037735849056606,0.1210762331838565,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.16666666666666666,0.2169811320754717,0.1038863976083707,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.20833333333333331,0.2169811320754717,0.2698056801195815,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.25,0.17924528301886794,0.5612855007473841,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.2916666666666667,0.2641509433962264,0.4641255605381166,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.3333333333333333,0.169811320754717,0.7159940209267563,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.375,0.0660377358490566,0.13751868460388642,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.4166666666666667,0.14150943396226418,0.12182361733931242,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.4583333333333333,0.22641509433962265,0.3692077727952168,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.5,0.12264150943396228,0.2705530642750374,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.5416666666666666,0.22641509433962265,0.3572496263079223,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.5833333333333334,0.2169811320754717,0.4043348281016443,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.625,0.2358490566037736,0.4820627802690583,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.6666666666666666,0.37735849056603776,0.17189835575485798,0,1,3,0.15819209039548024,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.01885792716013917
0.7083333333333334,0.3207547169811321,0.22346786248131545,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.75,0.339622641509434,0.336322869955157,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.7916666666666666,0.14150943396226418,0.2002989536621824,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.8333333333333334,0.18867924528301888,0.6614349775784754,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.875,0.17924528301886794,0.19058295964125566,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.9166666666666666,0.15094339622641512,0.19805680119581467,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.9583333333333334,0.11320754716981132,0.059043348281016435,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
1.0,0.0,0.33333333333333337,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.04166666666666666,0.0849056603773585,0.22869955156950675,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.08333333333333333,0.0849056603773585,0.6158445440956651,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.125,0.169811320754717,0.3325859491778774,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.16666666666666666,0.11320754716981132,0.09118086696562032,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.20833333333333331,0.12264150943396228,0.2488789237668161,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.25,0.18867924528301888,0.17862481315396114,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.2916666666666667,0.1037735849056604,0.2825112107623319,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.3333333333333333,0.24528301886792456,0.41704035874439466,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.375,0.2735849056603773,0.3871449925261585,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.4166666666666667,0.2735849056603773,0.11434977578475335,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.4583333333333333,0.4245283018867925,0.09267563527653214,0,1,3,0.15819209039548024,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.01885792716013917
0.5,0.4056603773584906,0.1853512705530643,0,1,3,0.15819209039548024,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.01885792716013917
0.5416666666666666,0.18867924528301888,0.40209267563527656,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.5833333333333334,0.6226415094339622,0.6442451420029895,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.625,0.4811320754716981,0.3228699551569507,0,1,3,0.15819209039548024,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.01885792716013917
0.6666666666666666,0.2641509433962264,0.18385650224215247,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.7083333333333334,0.16037735849056606,0.22571001494768314,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.75,0.2641509433962264,0.15620328849028406,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.7916666666666666,0.2735849056603773,0.3849028400597908,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.8333333333333334,0.19811320754716985,0.4080717488789238,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.875,0.2924528301886793,0.6449925261584454,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.9166666666666666,0.2075471698113208,0.5082212257100149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.9583333333333334,0.05660377358490566,0.19058295964125566,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
1.0,0.0849056603773585,0.20254110612855009,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.04166666666666666,0.03773584905660378,0.6225710014947683,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.08333333333333333,0.12264150943396228,0.6061285500747384,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.125,0.2641509433962264,0.3886397608370703,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.16666666666666666,0.0849056603773585,0.4932735426008969,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.20833333333333331,0.11320754716981132,0.2541106128550075,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.25,0.17924528301886794,0.2653213751868461,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.2916666666666667,0.19811320754716985,0.3041853512705531,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.3333333333333333,0.30188679245283023,0.44170403587443946,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.375,0.30188679245283023,0.5067264573991032,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.4166666666666667,0.33018867924528306,0.2376681614349776,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.4583333333333333,0.33018867924528306,0.21674140508221226,0,1,1,0.5621468926553672,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.06701299115835169
0.5,0.5566037735849058,0.3385650224215247,0,1,3,0.15819209039548024,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.01885792716013917
0.5416666666666666,0.7358490566037736,0.5022421524663677,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.5833333333333334,0.37735849056603776,0.39611360239162935,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.625,0.4150943396226416,0.3766816143497758,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.6666666666666666,0.4150943396226416,0.5171898355754858,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.7083333333333334,0.5188679245283019,0.2159940209267564,0,1,3,0.15819209039548024,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.01885792716013917
0.75,0.5660377358490567,0.20852017937219733,0,1,3,0.15819209039548024,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.01885792716013917
0.7916666666666666,0.4339622641509434,0.3692077727952168,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
0.8333333333333334,0.24528301886792456,0.5097159940209267,0,1,2,0.2796610169491525,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.1192090395480226,0.03333812122953174
0.875,0.24528301886792456,0.3736920777279522,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.388293897882939,0.0,0.0
