hour,wind_dir,current_dir,wind_speed,dif_tide_height,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.5833333333333334,0.63,0.055,0.2075471698113208,0.05531914893617021,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.625,0.7794444444444445,0.0911111111111111,0.15094339622641512,0.0723404255319149,0,1,2,0.1234132581100141,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.018364032060093776
0.6666666666666666,0.6813888888888889,0.2409490740833333,0.14150943396226418,0.0723404255319149,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.7083333333333334,0.5833333333333334,0.5897222222222223,0.1320754716981132,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.75,0.04027777777777778,0.5564351852777777,0.1037735849056604,0.06382978723404256,0,1,5,0.18970380818053598,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.028228140709515577
0.7916666666666666,0.0,0.5691203702777778,0.0,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.8333333333333334,0.07222222222222223,0.5465509258333333,0.07547169811320756,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.875,0.043888888888888894,0.5202546297222221,0.0849056603773585,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9166666666666666,0.05583333333333334,0.4354398147222222,0.1320754716981132,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9583333333333334,0.13361111111111112,0.17844907408333333,0.22641509433962265,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
1.0,0.11722222222222226,0.10134259258333334,0.2547169811320755,0.1148936170212766,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.04166666666666666,0.09027777777777778,0.0745138888888889,0.2547169811320755,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.08333333333333333,0.12694444444444444,0.05706018519444445,0.339622641509434,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.125,0.1463888888888889,0.04583333333333333,0.2924528301886793,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.16666666666666666,0.2222222222222222,0.7375,0.2547169811320755,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.20833333333333331,0.02861111111111111,0.9148842591666668,0.2641509433962264,0.11914893617021274,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.25,0.1461111111111111,0.6614120369444444,0.33018867924528306,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.2916666666666667,0.0,0.5633796297222222,0.02830188679245283,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.3333333333333333,0.4136111111111112,0.5563657408333332,0.1320754716981132,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.375,0.4747222222222222,0.5253472222222222,0.04716981132075472,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4166666666666667,0.6102777777777777,0.5157407408333333,0.1037735849056604,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4583333333333333,0.6186111111111111,0.3623148147222222,0.2075471698113208,0.06808510638297872,0,1,6,0.18335684062059238,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027283704774996465
0.5,0.5883333333333334,0.16039351852777778,0.3207547169811321,0.08085106382978724,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.5416666666666666,0.6541666666666667,0.07912037036111111,0.4339622641509434,0.05106382978723405,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.5833333333333334,0.6733333333333333,0.05618055555555556,0.3584905660377359,0.029787234042553193,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.625,0.6180555555555556,0.07893518519444445,0.2641509433962264,0.05106382978723405,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.6666666666666666,0.6547222222222222,0.1297453703611111,0.3490566037735849,0.08085106382978724,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.7083333333333334,0.6675,0.5454861111111111,0.33018867924528306,0.0723404255319149,0,1,6,0.18335684062059238,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027283704774996465
0.75,0.9844444444444445,0.5774537036111111,0.19811320754716985,0.09361702127659577,0,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.7916666666666666,0.7716666666666667,0.5629861111111112,0.07547169811320756,0.059574468085106386,0,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.8333333333333334,0.6775,0.5721296297222221,0.2358490566037736,0.021276595744680854,1,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.875,0.8038888888888889,0.5340046297222222,0.169811320754717,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9166666666666666,0.6905555555555556,0.5113657408333333,0.07547169811320756,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9583333333333334,0.07583333333333334,0.3411574075,0.11320754716981132,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
1.0,0.5641666666666667,0.13199074075,0.0660377358490566,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.04166666666666666,0.0,0.07393518519444445,0.01886792452830189,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.08333333333333333,0.5775,0.05303240741666666,0.0849056603773585,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.125,0.5594444444444444,0.046180555555555565,0.04716981132075472,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.16666666666666666,0.5725,0.4281944444444444,0.169811320754717,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.20833333333333331,0.32166666666666666,0.9085648147222222,0.15094339622641512,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.25,0.37,0.7383101852777778,0.1037735849056604,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.2916666666666667,0.3575,0.6242592591666667,0.11320754716981132,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.3333333333333333,0.4688888888888889,0.5852083333333333,0.12264150943396228,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.375,0.5902777777777778,0.5472685186111111,0.0849056603773585,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4166666666666667,0.5763888888888888,0.5394675925000001,0.2547169811320755,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4583333333333333,0.03388888888888888,0.4956018519444444,0.0660377358490566,0.0723404255319149,0,1,5,0.18970380818053598,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.028228140709515577
0.5,0.007222222222222224,0.2754545454444444,0.1037735849056604,0.1021276595744681,0,1,4,0.09732016925246827,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.014481350995959664
0.5416666666666666,0.6283333333333333,0.11479166666666668,0.2075471698113208,0.059574468085106386,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.5833333333333334,0.6055555555555555,0.06962962963888887,0.15094339622641512,0.029787234042553193,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.625,0.7369444444444445,0.04243055555555556,0.14150943396226418,0.05106382978723405,0,1,2,0.1234132581100141,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.018364032060093776
0.6666666666666666,0.0325,0.4978009258333334,0.09433962264150944,0.11063829787234043,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.7083333333333334,0.9391666666666668,0.8841919191666666,0.12264150943396228,0.10638297872340426,0,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.75,0.8225,0.7166666666666667,0.05660377358490566,0.1276595744680851,0,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.7916666666666666,0.5677777777777778,0.6100462963888889,0.169811320754717,0.1148936170212766,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.8333333333333334,0.5808333333333333,0.5667129630555555,0.2641509433962264,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.875,0.6466666666666667,0.5374537036111111,0.3113207547169811,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9166666666666666,0.9686111111111112,0.5294675925,0.22641509433962265,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9583333333333334,0.9511111111111109,0.4659953702777778,0.3207547169811321,0.08085106382978724,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
1.0,0.026111111111111116,0.2268055555555556,0.2924528301886793,0.1276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.04166666666666666,0.021111111111111112,0.1075,0.2547169811320755,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.08333333333333333,0.07333333333333332,0.06534722222222222,0.1320754716981132,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.125,0.03,0.04905092591666667,0.18867924528301888,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.16666666666666666,0.10694444444444444,0.023888888888888887,0.19811320754716985,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.20833333333333331,0.16055555555555553,0.88,0.1320754716981132,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.25,0.9447222222222222,0.7860185186111109,0.0660377358490566,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.2916666666666667,0.0,0.6606481480555556,0.02830188679245283,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.3333333333333333,0.0061111111111111106,0.5980324075,0.15094339622641512,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.375,0.0,0.5656018519444445,0.03773584905660378,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4166666666666667,0.6827777777777778,0.5442129630555554,0.15094339622641512,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4583333333333333,0.7602777777777777,0.5278240741666667,0.16037735849056606,0.07659574468085106,0,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.5,0.8330555555555554,0.4694675925,0.18867924528301888,0.10638297872340426,0,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.5416666666666666,0.9652777777777778,0.20671296297222225,0.15094339622641512,0.09361702127659577,0,1,2,0.1234132581100141,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.018364032060093776
0.5833333333333334,0.8402777777777778,0.12,0.2075471698113208,0.07659574468085106,0,1,2,0.1234132581100141,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.018364032060093776
0.625,0.9077777777777778,0.08307870369444445,0.0849056603773585,0.03829787234042553,0,1,2,0.1234132581100141,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.018364032060093776
0.6666666666666666,0.7822222222222223,0.06065656566666666,0.1037735849056604,0.059574468085106386,0,1,2,0.1234132581100141,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.018364032060093776
0.7083333333333334,0.6411111111111112,0.03407407408333333,0.24528301886792456,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.75,0.6277777777777778,0.7336574075,0.19811320754716985,0.0723404255319149,0,1,6,0.18335684062059238,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027283704774996465
0.7916666666666666,0.6436111111111111,0.5787962963888889,0.05660377358490566,0.08936170212765958,1,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.8333333333333334,0.0,0.5603030302777778,0.03773584905660378,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.875,0.08416666666666668,0.55989899,0.0849056603773585,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9166666666666666,0.0,0.5432175925,0.009433962264150943,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9583333333333334,0.1625,0.5218939394444444,0.15094339622641512,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
1.0,0.4569444444444444,0.3741435186111111,0.15094339622641512,0.13617021276595745,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.04166666666666666,0.5341666666666667,0.14098484847222226,0.1320754716981132,0.14468085106382975,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.08333333333333333,0.15083333333333332,0.07250000000000001,0.16037735849056606,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.125,0.2716666666666667,0.054745370361111115,0.16037735849056606,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.16666666666666666,0.14222222222222222,0.033472222222222216,0.2169811320754717,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.20833333333333331,0.08555555555555555,0.014675925925,0.2169811320754717,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.25,0.16166666666666668,0.8891435186111109,0.17924528301886794,0.1148936170212766,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.2916666666666667,0.12194444444444445,0.7167824075,0.2641509433962264,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.3333333333333333,0.09388888888888887,0.6157407408333333,0.169811320754717,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.375,0.5025000000000001,0.5836805555555555,0.0660377358490566,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4166666666666667,0.9680555555555556,0.5391898147222223,0.14150943396226418,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4583333333333333,0.9455555555555556,0.5583333333333333,0.22641509433962265,0.06382978723404256,0,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.5,0.7138888888888889,0.518981481388889,0.12264150943396228,0.11063829787234043,0,1,1,0.22073342736248236,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.03284538305605344
0.5416666666666666,0.7144444444444444,0.35006944444444443,0.22641509433962265,0.1276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.5833333333333334,0.8316666666666666,0.14740740741666666,0.2169811320754717,0.12340425531914892,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.625,0.7941666666666666,0.09151515152777777,0.2358490566037736,0.10638297872340426,0,1,2,0.1234132581100141,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.018364032060093776
0.6666666666666666,0.8469444444444444,0.08023148147222223,0.37735849056603776,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.7083333333333334,0.9933333333333334,0.07337962963888889,0.3207547169811321,0.059574468085106386,0,1,2,0.1234132581100141,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.018364032060093776
0.75,0.0019444444444444446,0.3032870369444444,0.339622641509434,0.0851063829787234,0,1,4,0.09732016925246827,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.014481350995959664
0.7916666666666666,0.14833333333333332,0.6022222222222222,0.14150943396226418,0.07659574468085106,0,1,5,0.18970380818053598,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.028228140709515577
0.8333333333333334,0.042222222222222223,0.5653703702777778,0.18867924528301888,0.13191489361702127,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.875,0.11611111111111112,0.5678787877777778,0.17924528301886794,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9166666666666666,0.1622222222222222,0.5429861111111111,0.15094339622641512,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.9583333333333334,0.07250000000000001,0.5393287036111112,0.11320754716981132,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
1.0,0.0,0.4857638888888889,0.0,0.1021276595744681,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.04166666666666666,0.20194444444444445,0.2790151513888889,0.0849056603773585,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.08333333333333333,0.25833333333333336,0.10604166666666666,0.0849056603773585,0.11063829787234043,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.125,0.4866666666666666,0.06194444444444445,0.169811320754717,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.16666666666666666,0.055277777777777766,0.049652777777777775,0.11320754716981132,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.20833333333333331,0.21166666666666667,0.025856481480555558,0.12264150943396228,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.25,0.13,0.1763888888888889,0.18867924528301888,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.2916666666666667,0.38916666666666666,0.9205324075,0.1037735849056604,0.1021276595744681,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.3333333333333333,0.4822222222222222,0.6824305555555555,0.24528301886792456,0.11063829787234043,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.375,0.4727777777777778,0.6021990741666666,0.2735849056603773,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4166666666666667,0.5105555555555555,0.5713657408333332,0.2735849056603773,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.4583333333333333,0.5661111111111111,0.5466898147222222,0.4245283018867925,0.042553191489361715,0,1,6,0.18335684062059238,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027283704774996465
0.5,0.6197222222222222,0.5457175925000001,0.4056603773584906,0.0851063829787234,0,1,6,0.18335684062059238,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027283704774996465
0.5416666666666666,0.6563888888888889,0.5036805555555556,0.18867924528301888,0.09361702127659577,0,1,6,0.18335684062059238,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027283704774996465
0.5833333333333334,0.5941666666666667,0.2479166666666667,0.6226415094339622,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.0,0.0
0.625,0.6183333333333333,0.11386363636111113,0.4811320754716981,0.09787234042553193,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.6666666666666666,0.5858333333333333,0.07942129630555557,0.2641509433962264,0.042553191489361715,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
0.7083333333333334,0.6608333333333334,0.09369444444444444,0.16037735849056606,0.05531914893617021,0,1,3,0.1854724964739069,0.0506029794277607,0.9493970205722393,0.985981308411215,0.30062266500622664,0.14880112834978843,0.027598516753169502
