hour,wind_dir,wind_speed,current_speed,water_temp,tide_height,dif_tide_height,tide_variation,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.4583333333333333,0.6030555555555556,0.5094339622641509,0.16710378417121774,0.19904611084238266,0.3418230563002681,0.07659574468085106,0.4910313901345292,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5,0.5938888888888889,0.5,0.31764705870039,0.2068908366107516,0.2376005361930295,0.046808510638297884,0.21674140508221226,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5416666666666666,0.6180555555555556,0.3962264150943397,0.3279880103645506,0.19965380110478906,0.1880026809651474,0.06382978723404256,0.2884902840059791,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5833333333333334,0.63,0.2075471698113208,0.2947920568938958,0.21926561585717907,0.19593386950402145,0.05531914893617021,0.16068759342301944,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.625,0.7794444444444445,0.15094339622641512,0.20232296731529525,0.2367781381811369,0.25379803398123324,0.0723404255319149,0.4521674140508222,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.6666666666666666,0.6813888888888889,0.14150943396226418,0.0377669539038907,0.2440704186782767,0.3638274185656836,0.0723404255319149,0.1883408071748879,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.7083333333333334,0.5833333333333334,0.1320754716981132,0.14230048700375467,0.2372200941329465,0.4805630026809651,0.08936170212765958,0.43273542600896864,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.75,0.04027777777777778,0.1037735849056604,0.27890595720593625,0.2525780790372949,0.605786416219839,0.06382978723404256,0.3034379671150972,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.7916666666666666,0.0,0.0,0.40052454090834616,0.2536277252515111,0.6960455764075066,0.05106382978723405,0.1195814648729447,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.8333333333333334,0.07222222222222223,0.07547169811320756,0.3568377668788591,0.2419711255869099,0.7294459336461123,0.025531914893617023,0.04708520179372197,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.875,0.043888888888888894,0.0849056603773585,0.3237167477206582,0.21992855044782836,0.7047587131367291,0.042553191489361715,0.12257100149476832,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.9166666666666666,0.05583333333333334,0.1320754716981132,0.15219183207382125,0.1829699470191428,0.5864611260053618,0.0851063829787234,0.20104633781763828,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.9583333333333334,0.13361111111111112,0.22641509433962265,0.18493817904030346,0.18959929292563335,0.4573279713806969,0.08936170212765958,0.3071748878923767,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
1.0,0.11722222222222226,0.2547169811320755,0.3829149493363074,0.20545447877296866,0.3113270777479893,0.1148936170212766,0.4917787742899851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.04166666666666666,0.09027777777777778,0.2547169811320755,0.4566504307677131,0.18015247500888432,0.1869313936327078,0.046808510638297884,0.234678624813154,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.08333333333333333,0.12694444444444444,0.339622641509434,0.43589359294709545,0.19694681775101566,0.17426273458445046,0.017021276595744685,0.032137518684603884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.125,0.1463888888888889,0.2924528301886793,0.37055076799872416,0.18871538035907956,0.20933869524128687,0.05106382978723405,0.14125560538116594,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.16666666666666666,0.2222222222222222,0.2547169811320755,0.2526039714514409,0.21550898628918969,0.302725647922252,0.0851063829787234,0.15769805680119586,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.20833333333333331,0.02861111111111111,0.2641509433962264,0.11667291114040025,0.2299278136358067,0.4381143878686327,0.11914893617021274,0.5642750373692077,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.25,0.1461111111111111,0.33018867924528306,0.08752341701659089,0.2253425164924403,0.5536193029490616,0.059574468085106386,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.2916666666666667,0.0,0.02830188679245283,0.1895841138759146,0.2323033296942556,0.6290214477211795,0.05531914893617021,0.10014947683109117,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.3333333333333333,0.4136111111111112,0.1320754716981132,0.3480704382940273,0.2185474369382876,0.6649910636729222,0.017021276595744685,0.04783258594917787,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.375,0.4747222222222222,0.04716981132075472,0.3782690145006963,0.2051230114776439,0.6301385167560322,0.06382978723404256,0.16143497757847536,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.4166666666666667,0.6102777777777777,0.1037735849056604,0.3692019482164424,0.1882734237443351,0.5250223413538874,0.09361702127659577,0.4446935724962631,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.4583333333333333,0.6186111111111111,0.2075471698113208,0.09793930308312664,0.18581109507537172,0.4072832886729222,0.06808510638297872,0.36696562032884905,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5,0.5883333333333334,0.3207547169811321,0.19940052445368464,0.20423909824815545,0.271112600536193,0.08085106382978724,0.3587443946188341,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5416666666666666,0.6541666666666667,0.4339622641509434,0.3279130759621753,0.22263553313866716,0.17147006253351202,0.05106382978723405,0.11509715994020925,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5833333333333334,0.6733333333333333,0.3584905660377359,0.3515923565544823,0.2720241601420226,0.136617515616622,0.029787234042553193,0.0687593423019432,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.625,0.6180555555555556,0.2641509433962264,0.2714874484033863,0.2835150268218962,0.15113941018766755,0.05106382978723405,0.19880418535127056,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.6666666666666666,0.6547222222222222,0.3490566037735849,0.10460846759216047,0.2689304658276168,0.2583780160857909,0.08085106382978724,0.42301943198804187,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.7083333333333334,0.6675,0.33018867924528306,0.10385912320872304,0.2764437243006612,0.39488382486595175,0.0723404255319149,0.2705530642750374,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.75,0.9844444444444445,0.19811320754716985,0.2761333832389974,0.2870506777510464,0.5341823056300268,0.09361702127659577,0.21898355754858,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.7916666666666666,0.7716666666666667,0.07547169811320756,0.3671037840507231,0.28312831453539444,0.6738159068364611,0.059574468085106386,0.2877428998505232,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.8333333333333334,0.6775,0.2358490566037736,0.4547770698990408,0.2618591633063816,0.7474307419571046,0.021276595744680854,0.06576980568011959,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.875,0.8038888888888889,0.169811320754717,0.4192581489656198,0.2718584264943602,0.7506702412868632,0.029787234042553193,0.0695067264573991,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.9166666666666666,0.6905555555555556,0.07547169811320756,0.30423379536986844,0.2266131406825613,0.6767202861930295,0.05531914893617021,0.2683109118086697,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.9583333333333334,0.07583333333333334,0.11320754716981132,0.1680779317617808,0.20059295799958554,0.5459115281501339,0.09787234042553193,0.3034379671150972,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
1.0,0.5641666666666667,0.0660377358490566,0.30423379536986844,0.2215858869244509,0.3675156389410188,0.09361702127659577,0.4730941704035875,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.04166666666666666,0.0,0.01886792452830189,0.5028849754670921,0.21164186806471494,0.2035226123994638,0.0851063829787234,0.2017937219730942,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.08333333333333333,0.5775,0.0849056603773585,0.5403521916715606,0.2053439894535487,0.10913762285522788,0.029787234042553193,0.09118086696562032,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.125,0.5594444444444444,0.04716981132075472,0.4584488571440888,0.21396213913198656,0.09673815904825736,0.03404255319148936,0.09940209267563528,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.16666666666666666,0.5725,0.169811320754717,0.29741476196616284,0.19810695328465155,0.18856121534852546,0.07659574468085106,0.2653213751868461,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.20833333333333331,0.32166666666666666,0.15094339622641512,0.10408392650577002,0.20269225109095254,0.34841376226541554,0.10638297872340426,0.5874439461883408,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.25,0.37,0.1037735849056604,0.10610715617919272,0.21716632276581227,0.5112823949731903,0.08936170212765958,0.39910313901345296,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.2916666666666667,0.3575,0.11320754716981132,0.21438741095345631,0.2255634944683453,0.6253351206434316,0.05531914893617021,0.2354260089686099,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.3333333333333333,0.4688888888888889,0.12264150943396228,0.4146871486223052,0.22876767810217105,0.6979445931635387,0.03404255319148936,0.08893871449925261,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.375,0.5902777777777778,0.0849056603773585,0.4678905956200615,0.2253977608206832,0.6991957104557639,0.025531914893617023,0.04334828101644245,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.4166666666666667,0.5763888888888888,0.2547169811320755,0.3962532782644538,0.20390763095283093,0.6253351206434316,0.059574468085106386,0.26307922272047835,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.4583333333333333,0.03388888888888888,0.0660377358490566,0.28212813776696904,0.19871464354705812,0.5083780160857908,0.0723404255319149,0.4125560538116592,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5,0.007222222222222224,0.1037735849056604,0.1484587349449402,0.2029785181800172,0.3553395889410187,0.1021276595744681,0.23617339312406574,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5416666666666666,0.6283333333333333,0.2075471698113208,0.29299363051752003,0.21567471993685186,0.21961572835120646,0.059574468085106386,0.2787742899850523,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5833333333333334,0.6055555555555555,0.15094339622641512,0.4021730983900502,0.22059148503847734,0.14667113491957104,0.029787234042553193,0.08669656203288491,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.625,0.7369444444444445,0.14150943396226418,0.3656050954636909,0.2228012667863295,0.11907953532171585,0.05106382978723405,0.2772795216741405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.6666666666666666,0.0325,0.09433962264150944,0.2501311351839243,0.2227460224580866,0.1942582662868633,0.11063829787234043,0.2301943198804185,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.7083333333333334,0.9391666666666668,0.12264150943396228,0.11036479439446427,0.2852426741412031,0.3470732796916889,0.10638297872340426,0.6053811659192825,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.75,0.8225,0.05660377358490566,0.12484076432638765,0.2941219802722812,0.4967605004691689,0.1276595744680851,0.4110612855007474,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.7916666666666666,0.5677777777777778,0.169811320754717,0.209441738418423,0.28207866832117845,0.6715817694369972,0.1148936170212766,0.4372197309417041,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.8333333333333334,0.5808333333333333,0.2641509433962264,0.4050206068492856,0.26865424286053474,0.8047363719839141,0.05531914893617021,0.15919282511210764,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.875,0.6466666666666667,0.3113207547169811,0.4329711500854849,0.2312536828171048,0.8518766756032171,0.05106382978723405,0.19357249626307926,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.9166666666666666,0.9686111111111112,0.22641509433962265,0.4301236417161708,0.2060621683724404,0.8190348525469168,0.09361702127659577,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.9583333333333334,0.9511111111111109,0.3207547169811321,0.2488572498040177,0.2093768413256858,0.6925826628686325,0.08085106382978724,0.2608370702541106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
1.0,0.026111111111111116,0.2924528301886793,0.20569501677099972,0.20661461430660436,0.517426273458445,0.1276595744680851,0.3071748878923767,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.04166666666666666,0.021111111111111112,0.2547169811320755,0.4348445109541571,0.22097819666204452,0.33482397922252005,0.09361702127659577,0.3759342301943199,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.08333333333333333,0.07333333333333332,0.1320754716981132,0.5442487821237343,0.22495580420593875,0.18889633599195707,0.09361702127659577,0.3587443946188341,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.125,0.03,0.18867924528301888,0.5156987633987693,0.23335297590847184,0.12957998210455762,0.05106382978723405,0.2623318385650225,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.16666666666666666,0.10694444444444444,0.19811320754716985,0.3838141625244953,0.21108942279348544,0.17727882037533507,0.0851063829787234,0.15994020926756355,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.20833333333333331,0.16055555555555553,0.1320754716981132,0.2352941175788244,0.21059222185049875,0.2892091152815013,0.09787234042553193,0.3243647234678625,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.25,0.9447222222222222,0.0660377358490566,0.10378418880634782,0.2120838246794592,0.4268319928284181,0.09361702127659577,0.5082212257100149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.2916666666666667,0.0,0.02830188679245283,0.2284001497727436,0.22026001774315285,0.5942806079088471,0.09787234042553193,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.3333333333333333,0.0061111111111111106,0.15094339622641512,0.3841888346262927,0.2278285212073745,0.7048704202412869,0.05106382978723405,0.4715994020926757,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.375,0.0,0.03773584905660378,0.5085050578932663,0.2317508837600917,0.7510053619302948,0.029787234042553193,0.1539611360239163,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.4166666666666667,0.6827777777777778,0.15094339622641512,0.4508804794468672,0.21965232748074648,0.7237488827077746,0.042553191489361715,0.07623318385650224,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.4583333333333333,0.7602777777777777,0.16037735849056606,0.3875608840819973,0.2176082793805567,0.6261170690348525,0.07659574468085106,0.2944693572496263,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5,0.8330555555555554,0.18867924528301888,0.22270513294419414,0.2269446079778861,0.4817917783512064,0.10638297872340426,0.4992526158445441,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5416666666666666,0.9652777777777778,0.15094339622641512,0.17422255518442414,0.22097819666204452,0.32193923143431635,0.09361702127659577,0.22047832585949176,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5833333333333334,0.8402777777777778,0.2075471698113208,0.3509928811556379,0.25561652902345805,0.2012957997989276,0.07659574468085106,0.13826606875934233,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.625,0.9077777777777778,0.0849056603773585,0.3535406518255297,0.2643451680213158,0.1358355674932976,0.03829787234042553,0.10837070254110613,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.6666666666666666,0.7822222222222223,0.1037735849056604,0.2577540105956293,0.2727674503602735,0.15638963357908844,0.059574468085106386,0.1681614349775785,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.7083333333333334,0.6411111111111112,0.24528301886792456,0.1454477331624122,0.269759134065928,0.26385165328418225,0.07659574468085106,0.21898355754858,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.75,0.6277777777777778,0.19811320754716985,0.12169351816773012,0.29113877461436033,0.4090705987265415,0.0723404255319149,0.3176382660687594,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.7916666666666666,0.6436111111111111,0.05660377358490566,0.3440239789471819,0.29655273999603793,0.5571939231233243,0.08936170212765958,0.2862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.8333333333333334,0.0,0.03773584905660378,0.4893422799297906,0.2626426313384336,0.7216264524128686,0.0851063829787234,0.18011958146487295,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.875,0.08416666666666668,0.0849056603773585,0.4842739873573272,0.2520356778880484,0.8098748880697051,0.06382978723404256,0.4147982062780269,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.9166666666666666,0.0,0.009433962264150943,0.4622705131938873,0.22108868598146406,0.8223860589812332,0.046808510638297884,0.14424514200298955,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.9583333333333334,0.1625,0.15094339622641512,0.3528253686485264,0.21635774343440128,0.7653038424932973,0.06382978723404256,0.19880418535127056,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
1.0,0.4569444444444444,0.15094339622641512,0.2037467215898736,0.2177187686999762,0.6216487935656836,0.13617021276595745,0.8161434977578476,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.04166666666666666,0.5341666666666667,0.1320754716981132,0.3054940562312329,0.2149113408117005,0.4323056300268096,0.14468085106382975,0.33482810164424515,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.08333333333333333,0.15083333333333332,0.16037735849056606,0.4846009740039124,0.2145698293943932,0.256814119772118,0.09787234042553193,0.2212257100149477,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.125,0.2716666666666667,0.16037735849056606,0.5790932931660143,0.216890100461665,0.13818141199731898,0.05106382978723405,0.1210762331838565,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.16666666666666666,0.14222222222222222,0.2169811320754717,0.4667665791348266,0.21744254573289434,0.12042001789544235,0.046808510638297884,0.1038863976083707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.20833333333333331,0.08555555555555555,0.2169811320754717,0.3247658298035178,0.2289886567410102,0.19146559430294904,0.06382978723404256,0.2698056801195815,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.25,0.16166666666666668,0.17924528301886794,0.15968527536866775,0.2351208017045141,0.3342269884048258,0.1148936170212766,0.5612855007473841,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.2916666666666667,0.12194444444444445,0.2641509433962264,0.08557512174554338,0.23849071898600216,0.4932975871313672,0.10638297872340426,0.4641255605381166,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.3333333333333333,0.09388888888888887,0.169811320754717,0.2758336454496539,0.2351760460327568,0.6274575516085791,0.10638297872340426,0.7159940209267563,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.375,0.5025000000000001,0.0660377358490566,0.4707381039893756,0.23650191521405506,0.7132484363270777,0.042553191489361715,0.13751868460388642,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.4166666666666667,0.9680555555555556,0.14150943396226418,0.4867740725720069,0.2376620507476908,0.7394995529490614,0.025531914893617023,0.12182361733931242,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.4583333333333333,0.9455555555555556,0.22641509433962265,0.4684151366165306,0.21020550956399695,0.6953753351206433,0.06382978723404256,0.3692077727952168,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5,0.7138888888888889,0.12264150943396228,0.36013488184226705,0.21556423128036692,0.5564119749999998,0.11063829787234043,0.2705530642750374,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5416666666666666,0.7144444444444444,0.22641509433962265,0.18366429366039685,0.21666912182282536,0.3995755138739946,0.1276595744680851,0.3572496263079223,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.5833333333333334,0.8316666666666666,0.2169811320754717,0.2867740726025801,0.21070271050698386,0.2739052725871313,0.12340425531914892,0.4043348281016443,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.625,0.7941666666666666,0.2358490566037736,0.3678667528627813,0.28596587545255336,0.17426273458445046,0.10638297872340426,0.4820627802690583,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
0.6666666666666666,0.8469444444444444,0.37735849056603776,0.3667291119489257,0.2735710079621603,0.1428731010053619,0.05106382978723405,0.17189835575485798,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.01692491060786651,0.0,0.0
