hour,wind_dir,wind_speed,current_speed,wave_height,dif_tide_height,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.04166666666666666,0.0,0.01886792452830189,0.5028849754670921,0.1178885630775105,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.08333333333333333,0.5775,0.0849056603773585,0.5403521916715606,0.11847507310697365,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.125,0.5594444444444444,0.04716981132075472,0.4584488571440888,0.12316715545411548,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.16666666666666666,0.5725,0.169811320754717,0.29741476196616284,0.13020527862292205,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.20833333333333331,0.32166666666666666,0.15094339622641512,0.10408392650577002,0.13782991182119178,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.25,0.37,0.1037735849056604,0.10610715617919272,0.12082111463245072,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.2916666666666667,0.3575,0.11320754716981132,0.21438741095345631,0.10850439908703913,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.3333333333333333,0.4688888888888889,0.12264150943396228,0.4146871486223052,0.1032258067104342,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.375,0.5902777777777778,0.0849056603773585,0.4678905956200615,0.1173020530480474,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.4166666666666667,0.5763888888888888,0.2547169811320755,0.3962532782644538,0.11085043990870393,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.4583333333333333,0.03388888888888888,0.0660377358490566,0.28212813776696904,0.09032258043174723,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.5,0.007222222222222224,0.1037735849056604,0.1484587349449402,0.09005598477186064,0.1021276595744681,0,1,2,0.40219378427787933,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.02279343201574819
0.5416666666666666,0.6283333333333333,0.2075471698113208,0.29299363051752003,0.08387096799621603,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.5833333333333334,0.6055555555555555,0.15094339622641512,0.4021730983900502,0.07800586488633568,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.625,0.7369444444444445,0.14150943396226418,0.3656050954636909,0.0785923756196111,0.05106382978723405,0,1,1,0.4296160877513711,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.024347529653185568
0.6666666666666666,0.0325,0.09433962264150944,0.2501311351839243,0.0639296185487225,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.7083333333333334,0.9391666666666668,0.12264150943396228,0.11036479439446427,0.06574246875442638,0.10638297872340426,0,1,1,0.4296160877513711,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.024347529653185568
0.75,0.8225,0.05660377358490566,0.12484076432638765,0.0645161292819979,0.1276595744680851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.7916666666666666,0.5677777777777778,0.169811320754717,0.209441738418423,0.1360703810289901,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.8333333333333334,0.5808333333333333,0.2641509433962264,0.4050206068492856,0.11495601152257033,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.875,0.6466666666666667,0.3113207547169811,0.4329711500854849,0.11554252225584576,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.9166666666666666,0.9686111111111112,0.22641509433962265,0.4301236417161708,0.11260997070090555,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.9583333333333334,0.9511111111111109,0.3207547169811321,0.2488572498040177,0.11085043990870393,0.08085106382978724,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
1.0,0.026111111111111116,0.2924528301886793,0.20569501677099972,0.1102639298792408,0.1276595744680851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.04166666666666666,0.021111111111111112,0.2547169811320755,0.4348445109541571,0.08914956037282099,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.08333333333333333,0.07333333333333332,0.1320754716981132,0.5442487821237343,0.0674486801331258,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.125,0.03,0.18867924528301888,0.5156987633987693,0.0609970676975946,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.16666666666666666,0.10694444444444444,0.19811320754716985,0.3838141625244953,0.059237536905392976,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.20833333333333331,0.16055555555555553,0.1320754716981132,0.2352941175788244,0.06979472165860287,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.25,0.9447222222222222,0.0660377358490566,0.10378418880634782,0.10850439908703913,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.2916666666666667,0.0,0.02830188679245283,0.2284001497727436,0.11202346067144243,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.3333333333333333,0.0061111111111111106,0.15094339622641512,0.3841888346262927,0.12375366548357858,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.375,0.0,0.03773584905660378,0.5085050578932663,0.1143695014931072,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.4166666666666667,0.6827777777777778,0.15094339622641512,0.4508804794468672,0.08680351884734391,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.4583333333333333,0.7602777777777777,0.16037735849056606,0.3875608840819973,0.11085043990870393,0.07659574468085106,0,1,1,0.4296160877513711,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.024347529653185568
0.5,0.8330555555555554,0.18867924528301888,0.22270513294419414,0.1214076246619138,0.10638297872340426,0,1,1,0.4296160877513711,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.024347529653185568
0.5416666666666666,0.9652777777777778,0.15094339622641512,0.17422255518442414,0.10205278594769564,0.09361702127659577,0,1,1,0.4296160877513711,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.024347529653185568
0.5833333333333334,0.8402777777777778,0.2075471698113208,0.3509928811556379,0.1102639298792408,0.07659574468085106,0,1,1,0.4296160877513711,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.024347529653185568
0.625,0.9077777777777778,0.0849056603773585,0.3535406518255297,0.10498533750263583,0.03829787234042553,0,1,1,0.4296160877513711,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.024347529653185568
0.6666666666666666,0.7822222222222223,0.1037735849056604,0.2577540105956293,0.1118101837212458,0.059574468085106386,0,1,1,0.4296160877513711,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.024347529653185568
0.7083333333333334,0.6411111111111112,0.24528301886792456,0.1454477331624122,0.09090909116502266,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.75,0.6277777777777778,0.19811320754716985,0.12169351816773012,0.1032258067104342,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.7916666666666666,0.6436111111111111,0.05660377358490566,0.3440239789471819,0.08973607040228412,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.8333333333333334,0.0,0.03773584905660378,0.4893422799297906,0.0977339373836326,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.875,0.08416666666666668,0.0849056603773585,0.4842739873573272,0.082378032863901,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.9166666666666666,0.0,0.009433962264150943,0.4622705131938873,0.09149560119448576,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.9583333333333334,0.1625,0.15094339622641512,0.3528253686485264,0.0964542792015142,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
1.0,0.4569444444444444,0.15094339622641512,0.2037467215898736,0.10674486829483748,0.13617021276595745,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.04166666666666666,0.5341666666666667,0.1320754716981132,0.3054940562312329,0.10989069609616203,0.14468085106382975,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.08333333333333333,0.15083333333333332,0.16037735849056606,0.4846009740039124,0.10498533750263583,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.125,0.2716666666666667,0.16037735849056606,0.5790932931660143,0.0961876835416276,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.16666666666666666,0.14222222222222222,0.2169811320754717,0.4667665791348266,0.10381231673989733,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.20833333333333331,0.08555555555555555,0.2169811320754717,0.3247658298035178,0.0997067451260309,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.25,0.16166666666666668,0.17924528301886794,0.15968527536866775,0.10674486829483748,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.2916666666666667,0.12194444444444445,0.2641509433962264,0.08557512174554338,0.09032258043174723,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.3333333333333333,0.09388888888888887,0.169811320754717,0.2758336454496539,0.08093841644127586,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.375,0.5025000000000001,0.0660377358490566,0.4707381039893756,0.07565982406467092,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.4166666666666667,0.9680555555555556,0.14150943396226418,0.4867740725720069,0.06920821092532745,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.4583333333333333,0.9455555555555556,0.22641509433962265,0.4684151366165306,0.07038123168806598,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.5,0.7138888888888889,0.12264150943396228,0.36013488184226705,0.08035190641181275,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.5416666666666666,0.7144444444444444,0.22641509433962265,0.18366429366039685,0.07390029327246928,0.1276595744680851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.5833333333333334,0.8316666666666666,0.2169811320754717,0.2867740726025801,0.08269794723347751,0.12340425531914892,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.625,0.7941666666666666,0.2358490566037736,0.3678667528627813,0.09069581421482599,0.10638297872340426,0,1,1,0.4296160877513711,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.024347529653185568
0.6666666666666666,0.8469444444444444,0.37735849056603776,0.3667291119489257,0.10733137832430062,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.7083333333333334,0.9933333333333334,0.3207547169811321,0.2294492318556032,0.10967741914596538,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.75,0.0019444444444444446,0.339622641509434,0.07373548143140565,0.09853372436329236,0.0851063829787234,0,1,2,0.40219378427787933,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.056672760511883004,0.02279343201574819
0.7916666666666666,0.14833333333333332,0.14150943396226418,0.1967778193814176,0.08387096799621603,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.8333333333333334,0.042222222222222223,0.18867924528301888,0.4261521167717006,0.0645161292819979,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.875,0.11611111111111112,0.17924528301886794,0.5551483359907979,0.07086110359433692,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.9166666666666666,0.1622222222222222,0.15094339622641512,0.4930685648893219,0.09032258043174723,0.03829787234042553,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.9583333333333334,0.07250000000000001,0.11320754716981132,0.4750093666332679,0.07683284482740946,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
1.0,0.0,0.0,0.2944923191045523,0.06803519086640122,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.04166666666666666,0.20194444444444445,0.0849056603773585,0.16570727884380235,0.06958144470840621,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.08333333333333333,0.25833333333333336,0.0849056603773585,0.3890595727589508,0.07917888564907423,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.125,0.4866666666666666,0.169811320754717,0.5249906330699915,0.07917888564907423,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.16666666666666666,0.055277777777777766,0.11320754716981132,0.5478456348764857,0.07448680330193239,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.20833333333333331,0.21166666666666667,0.12264150943396228,0.4059198200374735,0.07565982406467092,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.25,0.13,0.18867924528301888,0.27695766193488874,0.07214076248026763,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.2916666666666667,0.38916666666666666,0.1037735849056604,0.10198576242997208,0.06920821092532745,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.3333333333333333,0.4822222222222222,0.24528301886792456,0.13188460093721888,0.07683284482740946,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.375,0.4727777777777778,0.2735849056603773,0.30093668031653914,0.081524926470739,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
0.4166666666666667,0.5105555555555555,0.2735849056603773,0.5080554512991724,0.06862170089586432,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.12300357568533969,0.0,0.0
