hour,wind_dir,wind_speed,current_speed,wave_height,water_temp,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.9166666666666666,0.05583333333333334,0.1320754716981132,0.15219183207382125,0.1677419352886198,0.1829699470191428,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.9583333333333334,0.13361111111111112,0.22641509433962265,0.18493817904030346,0.1782991200418297,0.18959929292563335,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
1.0,0.11722222222222226,0.2547169811320755,0.3829149493363074,0.19706744872658472,0.20545447877296866,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.04166666666666666,0.09027777777777778,0.2547169811320755,0.4566504307677131,0.21759530820354145,0.18015247500888432,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.08333333333333333,0.12694444444444444,0.339622641509434,0.43589359294709545,0.22111436978794471,0.19694681775101566,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.125,0.1463888888888889,0.2924528301886793,0.37055076799872416,0.20762463347979465,0.18871538035907956,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.16666666666666666,0.2222222222222222,0.2547169811320755,0.2526039714514409,0.2234604106096095,0.21550898628918969,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.20833333333333331,0.02861111111111111,0.2641509433962264,0.11667291114040025,0.21935483899574307,0.2299278136358067,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.25,0.1461111111111111,0.33018867924528306,0.08752341701659089,0.2434017593532907,0.2253425164924403,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.2916666666666667,0.0,0.02830188679245283,0.1895841138759146,0.2627565980675089,0.2323033296942556,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.3333333333333333,0.4136111111111112,0.1320754716981132,0.3480704382940273,0.259824047216381,0.2185474369382876,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.375,0.4747222222222222,0.04716981132075472,0.3782690145006963,0.12961876859345894,0.2051230114776439,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.4166666666666667,0.6102777777777777,0.1037735849056604,0.3692019482164424,0.2498533724926342,0.1882734237443351,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.4583333333333333,0.6186111111111111,0.2075471698113208,0.09793930308312664,0.26392961883024746,0.18581109507537172,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5,0.5883333333333334,0.3207547169811321,0.19940052445368464,0.252199413314299,0.20423909824815545,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5416666666666666,0.6541666666666667,0.4339622641509434,0.3279130759621753,0.2134897358858627,0.22263553313866716,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5833333333333334,0.6733333333333333,0.3584905660377359,0.3515923565544823,0.1847507331811732,0.2720241601420226,0,1,2,0.9019292604501608,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.04983922829581994,0.0449514583182556
0.625,0.6180555555555556,0.2641509433962264,0.2714874484033863,0.16129032285308864,0.2835150268218962,0,1,2,0.9019292604501608,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.04983922829581994,0.0449514583182556
0.6666666666666666,0.6547222222222222,0.3490566037735849,0.10460846759216047,0.13958944261339346,0.2689304658276168,0,1,2,0.9019292604501608,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.04983922829581994,0.0449514583182556
0.7083333333333334,0.6675,0.33018867924528306,0.10385912320872304,0.10733137832430062,0.2764437243006612,0,1,2,0.9019292604501608,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.04983922829581994,0.0449514583182556
0.75,0.9844444444444445,0.19811320754716985,0.2761333832389974,0.0991202343927555,0.2870506777510464,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.7916666666666666,0.7716666666666667,0.07547169811320756,0.3671037840507231,0.09677419357109072,0.28312831453539444,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.8333333333333334,0.6775,0.2358490566037736,0.4547770698990408,0.07800586488633568,0.2618591633063816,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.875,0.8038888888888889,0.169811320754717,0.4192581489656198,0.07976539567853735,0.2718584264943602,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.9166666666666666,0.6905555555555556,0.07547169811320756,0.30423379536986844,0.08445747802567917,0.2266131406825613,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.9583333333333334,0.07583333333333334,0.11320754716981132,0.1680779317617808,0.10205278594769564,0.20059295799958554,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
1.0,0.5641666666666667,0.0660377358490566,0.30423379536986844,0.11143694993816702,0.2215858869244509,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.04166666666666666,0.0,0.01886792452830189,0.5028849754670921,0.1178885630775105,0.21164186806471494,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.08333333333333333,0.5775,0.0849056603773585,0.5403521916715606,0.11847507310697365,0.2053439894535487,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.125,0.5594444444444444,0.04716981132075472,0.4584488571440888,0.12316715545411548,0.21396213913198656,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.16666666666666666,0.5725,0.169811320754717,0.29741476196616284,0.13020527862292205,0.19810695328465155,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.20833333333333331,0.32166666666666666,0.15094339622641512,0.10408392650577002,0.13782991182119178,0.20269225109095254,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.25,0.37,0.1037735849056604,0.10610715617919272,0.12082111463245072,0.21716632276581227,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.2916666666666667,0.3575,0.11320754716981132,0.21438741095345631,0.10850439908703913,0.2255634944683453,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.3333333333333333,0.4688888888888889,0.12264150943396228,0.4146871486223052,0.1032258067104342,0.22876767810217105,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.375,0.5902777777777778,0.0849056603773585,0.4678905956200615,0.1173020530480474,0.2253977608206832,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.4166666666666667,0.5763888888888888,0.2547169811320755,0.3962532782644538,0.11085043990870393,0.20390763095283093,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.4583333333333333,0.03388888888888888,0.0660377358490566,0.28212813776696904,0.09032258043174723,0.19871464354705812,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5,0.007222222222222224,0.1037735849056604,0.1484587349449402,0.09005598477186064,0.2029785181800172,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5416666666666666,0.6283333333333333,0.2075471698113208,0.29299363051752003,0.08387096799621603,0.21567471993685186,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5833333333333334,0.6055555555555555,0.15094339622641512,0.4021730983900502,0.07800586488633568,0.22059148503847734,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.625,0.7369444444444445,0.14150943396226418,0.3656050954636909,0.0785923756196111,0.2228012667863295,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.6666666666666666,0.0325,0.09433962264150944,0.2501311351839243,0.0639296185487225,0.2227460224580866,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.7083333333333334,0.9391666666666668,0.12264150943396228,0.11036479439446427,0.06574246875442638,0.2852426741412031,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.75,0.8225,0.05660377358490566,0.12484076432638765,0.0645161292819979,0.2941219802722812,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.7916666666666666,0.5677777777777778,0.169811320754717,0.209441738418423,0.1360703810289901,0.28207866832117845,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.8333333333333334,0.5808333333333333,0.2641509433962264,0.4050206068492856,0.11495601152257033,0.26865424286053474,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.875,0.6466666666666667,0.3113207547169811,0.4329711500854849,0.11554252225584576,0.2312536828171048,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.9166666666666666,0.9686111111111112,0.22641509433962265,0.4301236417161708,0.11260997070090555,0.2060621683724404,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.9583333333333334,0.9511111111111109,0.3207547169811321,0.2488572498040177,0.11085043990870393,0.2093768413256858,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
1.0,0.026111111111111116,0.2924528301886793,0.20569501677099972,0.1102639298792408,0.20661461430660436,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.04166666666666666,0.021111111111111112,0.2547169811320755,0.4348445109541571,0.08914956037282099,0.22097819666204452,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.08333333333333333,0.07333333333333332,0.1320754716981132,0.5442487821237343,0.0674486801331258,0.22495580420593875,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.125,0.03,0.18867924528301888,0.5156987633987693,0.0609970676975946,0.23335297590847184,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.16666666666666666,0.10694444444444444,0.19811320754716985,0.3838141625244953,0.059237536905392976,0.21108942279348544,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.20833333333333331,0.16055555555555553,0.1320754716981132,0.2352941175788244,0.06979472165860287,0.21059222185049875,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.25,0.9447222222222222,0.0660377358490566,0.10378418880634782,0.10850439908703913,0.2120838246794592,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.2916666666666667,0.0,0.02830188679245283,0.2284001497727436,0.11202346067144243,0.22026001774315285,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.3333333333333333,0.0061111111111111106,0.15094339622641512,0.3841888346262927,0.12375366548357858,0.2278285212073745,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.375,0.0,0.03773584905660378,0.5085050578932663,0.1143695014931072,0.2317508837600917,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.4166666666666667,0.6827777777777778,0.15094339622641512,0.4508804794468672,0.08680351884734391,0.21965232748074648,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.4583333333333333,0.7602777777777777,0.16037735849056606,0.3875608840819973,0.11085043990870393,0.2176082793805567,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5,0.8330555555555554,0.18867924528301888,0.22270513294419414,0.1214076246619138,0.2269446079778861,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5416666666666666,0.9652777777777778,0.15094339622641512,0.17422255518442414,0.10205278594769564,0.22097819666204452,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5833333333333334,0.8402777777777778,0.2075471698113208,0.3509928811556379,0.1102639298792408,0.25561652902345805,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.625,0.9077777777777778,0.0849056603773585,0.3535406518255297,0.10498533750263583,0.2643451680213158,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.6666666666666666,0.7822222222222223,0.1037735849056604,0.2577540105956293,0.1118101837212458,0.2727674503602735,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.7083333333333334,0.6411111111111112,0.24528301886792456,0.1454477331624122,0.09090909116502266,0.269759134065928,0,1,2,0.9019292604501608,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.04983922829581994,0.0449514583182556
0.75,0.6277777777777778,0.19811320754716985,0.12169351816773012,0.1032258067104342,0.29113877461436033,0,1,2,0.9019292604501608,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.04983922829581994,0.0449514583182556
0.7916666666666666,0.6436111111111111,0.05660377358490566,0.3440239789471819,0.08973607040228412,0.29655273999603793,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.8333333333333334,0.0,0.03773584905660378,0.4893422799297906,0.0977339373836326,0.2626426313384336,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.875,0.08416666666666668,0.0849056603773585,0.4842739873573272,0.082378032863901,0.2520356778880484,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.9166666666666666,0.0,0.009433962264150943,0.4622705131938873,0.09149560119448576,0.22108868598146406,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.9583333333333334,0.1625,0.15094339622641512,0.3528253686485264,0.0964542792015142,0.21635774343440128,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
1.0,0.4569444444444444,0.15094339622641512,0.2037467215898736,0.10674486829483748,0.2177187686999762,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.04166666666666666,0.5341666666666667,0.1320754716981132,0.3054940562312329,0.10989069609616203,0.2149113408117005,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.08333333333333333,0.15083333333333332,0.16037735849056606,0.4846009740039124,0.10498533750263583,0.2145698293943932,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.125,0.2716666666666667,0.16037735849056606,0.5790932931660143,0.0961876835416276,0.216890100461665,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.16666666666666666,0.14222222222222222,0.2169811320754717,0.4667665791348266,0.10381231673989733,0.21744254573289434,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.20833333333333331,0.08555555555555555,0.2169811320754717,0.3247658298035178,0.0997067451260309,0.2289886567410102,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.25,0.16166666666666668,0.17924528301886794,0.15968527536866775,0.10674486829483748,0.2351208017045141,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.2916666666666667,0.12194444444444445,0.2641509433962264,0.08557512174554338,0.09032258043174723,0.23849071898600216,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.3333333333333333,0.09388888888888887,0.169811320754717,0.2758336454496539,0.08093841644127586,0.2351760460327568,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.375,0.5025000000000001,0.0660377358490566,0.4707381039893756,0.07565982406467092,0.23650191521405506,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.4166666666666667,0.9680555555555556,0.14150943396226418,0.4867740725720069,0.06920821092532745,0.2376620507476908,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.4583333333333333,0.9455555555555556,0.22641509433962265,0.4684151366165306,0.07038123168806598,0.21020550956399695,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5,0.7138888888888889,0.12264150943396228,0.36013488184226705,0.08035190641181275,0.21556423128036692,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5416666666666666,0.7144444444444444,0.22641509433962265,0.18366429366039685,0.07390029327246928,0.21666912182282536,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.5833333333333334,0.8316666666666666,0.2169811320754717,0.2867740726025801,0.08269794723347751,0.21070271050698386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.625,0.7941666666666666,0.2358490566037736,0.3678667528627813,0.09069581421482599,0.28596587545255336,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.6666666666666666,0.8469444444444444,0.37735849056603776,0.3667291119489257,0.10733137832430062,0.2735710079621603,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.7083333333333334,0.9933333333333334,0.3207547169811321,0.2294492318556032,0.10967741914596538,0.2598151152061918,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.75,0.0019444444444444446,0.339622641509434,0.07373548143140565,0.09853372436329236,0.2799793752298112,0,1,2,0.9019292604501608,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.04983922829581994,0.0449514583182556
0.7916666666666666,0.14833333333333332,0.14150943396226418,0.1967778193814176,0.08387096799621603,0.2737919859380651,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.8333333333333334,0.042222222222222223,0.18867924528301888,0.4261521167717006,0.0645161292819979,0.2721346494614423,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.875,0.11611111111111112,0.17924528301886794,0.5551483359907979,0.07086110359433692,0.2501071408368025,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.9166666666666666,0.1622222222222222,0.15094339622641512,0.4930685648893219,0.09032258043174723,0.2342368884750259,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.9583333333333334,0.07250000000000001,0.11320754716981132,0.4750093666332679,0.07683284482740946,0.2144040957467308,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
1.0,0.0,0.0,0.2944923191045523,0.06803519086640122,0.2176635237087992,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.04166666666666666,0.20194444444444445,0.0849056603773585,0.16570727884380235,0.06958144470840621,0.22027508425759448,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.08333333333333333,0.25833333333333336,0.0849056603773585,0.3890595727589508,0.07917888564907423,0.21258102562244585,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.125,0.4866666666666666,0.169811320754717,0.5249906330699915,0.07917888564907423,0.206448880658942,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.16666666666666666,0.055277777777777766,0.11320754716981132,0.5478456348764857,0.07448680330193239,0.2149012966897177,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.20833333333333331,0.21166666666666667,0.12264150943396228,0.4059198200374735,0.07565982406467092,0.22329846772931616,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.25,0.13,0.18867924528301888,0.27695766193488874,0.07214076248026763,0.23561800264750102,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.2916666666666667,0.38916666666666666,0.1037735849056604,0.10198576242997208,0.06920821092532745,0.24390468503061435,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.3333333333333333,0.4822222222222222,0.24528301886792456,0.13188460093721888,0.07683284482740946,0.2461144667784665,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.375,0.4727777777777778,0.2735849056603773,0.30093668031653914,0.081524926470739,0.24053476708619195,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
0.4166666666666667,0.5105555555555555,0.2735849056603773,0.5080554512991724,0.06862170089586432,0.2392641428960709,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.14088200238379023,0.0,0.0
