hour,wind_dir,current_dir,current_speed,tide_variation,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.7083333333333334,0.9391666666666668,0.8841919191666666,0.11036479439446427,0.6053811659192825,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.75,0.8225,0.7166666666666667,0.12484076432638765,0.4110612855007474,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.7916666666666666,0.5677777777777778,0.6100462963888889,0.209441738418423,0.4372197309417041,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.8333333333333334,0.5808333333333333,0.5667129630555555,0.4050206068492856,0.15919282511210764,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.875,0.6466666666666667,0.5374537036111111,0.4329711500854849,0.19357249626307926,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.9166666666666666,0.9686111111111112,0.5294675925,0.4301236417161708,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.9583333333333334,0.9511111111111109,0.4659953702777778,0.2488572498040177,0.2608370702541106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
1.0,0.026111111111111116,0.2268055555555556,0.20569501677099972,0.3071748878923767,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.04166666666666666,0.021111111111111112,0.1075,0.4348445109541571,0.3759342301943199,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.08333333333333333,0.07333333333333332,0.06534722222222222,0.5442487821237343,0.3587443946188341,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.125,0.03,0.04905092591666667,0.5156987633987693,0.2623318385650225,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.16666666666666666,0.10694444444444444,0.023888888888888887,0.3838141625244953,0.15994020926756355,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.20833333333333331,0.16055555555555553,0.88,0.2352941175788244,0.3243647234678625,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.25,0.9447222222222222,0.7860185186111109,0.10378418880634782,0.5082212257100149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.2916666666666667,0.0,0.6606481480555556,0.2284001497727436,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.3333333333333333,0.0061111111111111106,0.5980324075,0.3841888346262927,0.4715994020926757,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.375,0.0,0.5656018519444445,0.5085050578932663,0.1539611360239163,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.4166666666666667,0.6827777777777778,0.5442129630555554,0.4508804794468672,0.07623318385650224,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.4583333333333333,0.7602777777777777,0.5278240741666667,0.3875608840819973,0.2944693572496263,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.5,0.8330555555555554,0.4694675925,0.22270513294419414,0.4992526158445441,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.5416666666666666,0.9652777777777778,0.20671296297222225,0.17422255518442414,0.22047832585949176,0,1,1,0.41914191419141916,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.10231023102310231,0.04288250607238942
0.5833333333333334,0.8402777777777778,0.12,0.3509928811556379,0.13826606875934233,0,1,1,0.41914191419141916,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.10231023102310231,0.04288250607238942
0.625,0.9077777777777778,0.08307870369444445,0.3535406518255297,0.10837070254110613,0,1,1,0.41914191419141916,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.10231023102310231,0.04288250607238942
0.6666666666666666,0.7822222222222223,0.06065656566666666,0.2577540105956293,0.1681614349775785,0,1,1,0.41914191419141916,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.10231023102310231,0.04288250607238942
0.7083333333333334,0.6411111111111112,0.03407407408333333,0.1454477331624122,0.21898355754858,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.75,0.6277777777777778,0.7336574075,0.12169351816773012,0.3176382660687594,0,1,2,0.1419141914191419,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.10231023102310231,0.014519273709549172
0.7916666666666666,0.6436111111111111,0.5787962963888889,0.3440239789471819,0.2862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.8333333333333334,0.0,0.5603030302777778,0.4893422799297906,0.18011958146487295,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.875,0.08416666666666668,0.55989899,0.4842739873573272,0.4147982062780269,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.9166666666666666,0.0,0.5432175925,0.4622705131938873,0.14424514200298955,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.9583333333333334,0.1625,0.5218939394444444,0.3528253686485264,0.19880418535127056,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
1.0,0.4569444444444444,0.3741435186111111,0.2037467215898736,0.8161434977578476,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.04166666666666666,0.5341666666666667,0.14098484847222226,0.3054940562312329,0.33482810164424515,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.08333333333333333,0.15083333333333332,0.07250000000000001,0.4846009740039124,0.2212257100149477,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.125,0.2716666666666667,0.054745370361111115,0.5790932931660143,0.1210762331838565,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.16666666666666666,0.14222222222222222,0.033472222222222216,0.4667665791348266,0.1038863976083707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.20833333333333331,0.08555555555555555,0.014675925925,0.3247658298035178,0.2698056801195815,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.25,0.16166666666666668,0.8891435186111109,0.15968527536866775,0.5612855007473841,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.2916666666666667,0.12194444444444445,0.7167824075,0.08557512174554338,0.4641255605381166,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.3333333333333333,0.09388888888888887,0.6157407408333333,0.2758336454496539,0.7159940209267563,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.375,0.5025000000000001,0.5836805555555555,0.4707381039893756,0.13751868460388642,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.4166666666666667,0.9680555555555556,0.5391898147222223,0.4867740725720069,0.12182361733931242,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.4583333333333333,0.9455555555555556,0.5583333333333333,0.4684151366165306,0.3692077727952168,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.5,0.7138888888888889,0.518981481388889,0.36013488184226705,0.2705530642750374,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.5416666666666666,0.7144444444444444,0.35006944444444443,0.18366429366039685,0.3572496263079223,0,1,1,0.41914191419141916,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.10231023102310231,0.04288250607238942
0.5833333333333334,0.8316666666666666,0.14740740741666666,0.2867740726025801,0.4043348281016443,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.625,0.7941666666666666,0.09151515152777777,0.3678667528627813,0.4820627802690583,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.6666666666666666,0.8469444444444444,0.08023148147222223,0.3667291119489257,0.17189835575485798,0,1,1,0.41914191419141916,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.10231023102310231,0.04288250607238942
0.7083333333333334,0.9933333333333334,0.07337962963888889,0.2294492318556032,0.22346786248131545,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.75,0.0019444444444444446,0.3032870369444444,0.07373548143140565,0.336322869955157,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.7916666666666666,0.14833333333333332,0.6022222222222222,0.1967778193814176,0.2002989536621824,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.8333333333333334,0.042222222222222223,0.5653703702777778,0.4261521167717006,0.6614349775784754,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.875,0.11611111111111112,0.5678787877777778,0.5551483359907979,0.19058295964125566,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.9166666666666666,0.1622222222222222,0.5429861111111111,0.4930685648893219,0.19805680119581467,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.9583333333333334,0.07250000000000001,0.5393287036111112,0.4750093666332679,0.059043348281016435,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
1.0,0.0,0.4857638888888889,0.2944923191045523,0.33333333333333337,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.04166666666666666,0.20194444444444445,0.2790151513888889,0.16570727884380235,0.22869955156950675,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.08333333333333333,0.25833333333333336,0.10604166666666666,0.3890595727589508,0.6158445440956651,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.125,0.4866666666666666,0.06194444444444445,0.5249906330699915,0.3325859491778774,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.16666666666666666,0.055277777777777766,0.049652777777777775,0.5478456348764857,0.09118086696562032,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.20833333333333331,0.21166666666666667,0.025856481480555558,0.4059198200374735,0.2488789237668161,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.25,0.13,0.1763888888888889,0.27695766193488874,0.17862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.2916666666666667,0.38916666666666666,0.9205324075,0.10198576242997208,0.2825112107623319,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.3333333333333333,0.4822222222222222,0.6824305555555555,0.13188460093721888,0.41704035874439466,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.375,0.4727777777777778,0.6021990741666666,0.30093668031653914,0.3871449925261585,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.4166666666666667,0.5105555555555555,0.5713657408333332,0.5080554512991724,0.11434977578475335,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.4583333333333333,0.5661111111111111,0.5466898147222222,0.5153240912969719,0.09267563527653214,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.5,0.6197222222222222,0.5457175925000001,0.4340951665707197,0.1853512705530643,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.5416666666666666,0.6563888888888889,0.5036805555555556,0.25814911947523994,0.40209267563527656,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.5833333333333334,0.5941666666666667,0.2479166666666667,0.16822780065645254,0.6442451420029895,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.625,0.6183333333333333,0.11386363636111113,0.3719540854954893,0.3228699551569507,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.6666666666666666,0.5858333333333333,0.07942129630555557,0.4384413637069087,0.18385650224215247,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.7083333333333334,0.6608333333333334,0.09369444444444444,0.3881153989113535,0.22571001494768314,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.75,0.9394444444444444,0.09006944444444444,0.19557886840388616,0.15620328849028406,0,1,1,0.41914191419141916,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.10231023102310231,0.04288250607238942
0.7916666666666666,0.012222222222222223,0.4521990741666666,0.04316223303301794,0.3849028400597908,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.8333333333333334,0.08194444444444443,0.5925694444444444,0.2418883475955617,0.4080717488789238,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.875,0.015277777777777776,0.5748379630555556,0.4591232670352297,0.6449925261584454,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.9166666666666666,0.0016666666666666663,0.5608333333333333,0.489171974347227,0.5082212257100149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
0.9583333333333334,0.9972222222222222,0.5434490741666667,0.4651180215632014,0.19058295964125566,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.06483909415971395,0.0,0.0
